,date,tweet,hashtags
7139,2016-06-03,"Você diz que é fodão, mas já encarou um espelho na sua vida? Faça terapia e desenvolva essa capacidade! #psicologia #psicoterapia","#psicologia, #psicoterapia"
7145,2016-06-01,Sexo é bom mas vcs já experimentaram fazer terapia quando está carregando o coração nas mãos? #psicanalise #psicoterapia #Freud,"#psicanalise, #psicoterapia, #Freud"
7271,2016-05-04,"Cuidar de si é ir ao encontro de novas possibilidades de ver,de ser,de sentir e viver! #psicologia #psicoterapia 💙","#psicologia, #psicoterapia"
7338,2016-04-23,"...Quem olha para fora, sonha. Quem olha para dentro, acorda. Carl Jung #psicoterapia #psicologia","#psicoterapia, #psicologia"
7384,2016-04-14,"""O saber clínico essencial é aquele que somos e não o que temos enquanto representação conceitual."" -Roberto Novaes #Psicoterapia",#Psicoterapia
7481,2016-03-17,O autoconhecimento nos proporciona benefícios inimagináveis! #autoconhecimento #seconheca #psicologia #psicoterapia #psicologiaclinica,"#autoconhecimento, #seconheca, #psicologia, #psicoterapia, #psicologiaclinica"
7645,2016-02-23,"#psicoterapia. Como psicoterapeutas queremos no fundo libertar todos os nossos pacientes para si mesmo. ""Medard Boss""  Renata kawamoto",#psicoterapia
7673,2016-02-18,"""A que é o Amor se não outro nome para reforçamento positivo."" - Skiner; #psicanalistasamuelleonel #psicanalise #psicanalista #psicoterapia","#psicanalistasamuelleonel, #psicanalise, #psicanalista, #psicoterapia"
7721,2016-02-10,Sobre o caos. Conversa que se desdobra e se refaz em mim. #psicoterapia,#psicoterapia
8058,2015-11-14,"Sou fã daquela série da HBO, In Treatment.  #psicoterapia",#psicoterapia
8074,2015-11-09,"Essas  pessoas loucas,  egocêntricas,  chatas,  dramáticas e mentirosas deviam ser as primeiras a procurar #PSICOTERAPIA ,  porq olha...",#PSICOTERAPIA
8085,2015-11-06,Pregunta antes que afirmar #psicoterapia,#psicoterapia
8170,2015-10-19,"E ótimo ter um espaço pra falar sobre você, suas vontades, angústias, desejos..ser o mais autêntico sem preocupar com o outro #psicoterapia",#psicoterapia
8333,2015-08-23,"Minha psiquiatra disse q eu preciso fazer #psicoterapia. Mas o q eu preciso mesmo é voltar a conversar sozinho no Twitter, como antigamente.",#psicoterapia
8350,2015-08-11,Consulta Psicológica Online Nacional e Internacional. Contacto: rebecamachado.cp@gmail.com #psicología #psicoterapia.,"#psicología, #psicoterapia"
8361,2015-08-06,Adorei a reportagem sobre ansiedade da @vidasimples desse mês! Recomendo! #Psicologia #Psicoterapia,"#Psicologia, #Psicoterapia"
8372,2015-08-03,El diálogo elevado a técnica retórica. #psicoterapia #sofistas,"#psicoterapia, #sofistas"
8411,2015-07-20,¿Vives o sobrevives? @cidheamexico #psicologia #psicoterapia,"#psicologia, #psicoterapia"
8416,2015-07-16,enamorada de #psicología #psicoterapia,"#psicología, #psicoterapia"
8417,2015-07-16,"""Todas as vitórias ocultam uma abdicação."" Simone de Beauvoir #Psicologia #Psicoterapia #Vitória #Conquista #Abdicação #SimonedeBeauvoir","#Psicologia, #Psicoterapia, #Vitória, #Conquista, #Abdicação, #SimonedeBeauvoir"
8424,2015-07-15,De amanecida estudiando! #Psicoterapia #SiSePuede,"#Psicoterapia, #SiSePuede"
8452,2015-07-06,"@goodbyeazulsky tive amnésia e alzheimer, aonde clica pra tratar #psicoterapia",#psicoterapia
8489,2015-06-20,No Centro de Estudos e Integração Humana. #Trabalho  #Psicoterapia  #Escuta  #Auto-crescimento,"#Trabalho, #Psicoterapia, #Escuta, #Auto"
8570,2015-05-17,"Não leve seus problemas emocionais para a sociedade. Faça #psicoterapia. Se não sua vida virará um poço sem fundo, uma avalanche.",#psicoterapia
8816,2015-03-11,"A #Psicoterapia é um trabalho continuado, que auxilia o paciente nas diversas formas de relacionamento e interação. Quem aqui já fez?",#Psicoterapia
8834,2015-03-06,"Oficialmente voluntário do Projeto PIBEX ""Cuidando do Cuidador"" da Prof. Dra Aline Beckmann! #autismo #psicoterapia #apaixonandojá","#autismo, #psicoterapia, #apaixonandojá"
8837,2015-03-06,#OPENDAY a #Roma presso #sispi #specializzazione #università #psicoterapia #psicologia #medicina #corsi #counseling,"#OPENDAY, #Roma, #sispi, #specializzazione, #università, #psicoterapia, #psicologia, #medicina, #corsi, #counseling"
8847,2015-03-03,Amando minha facul de Psicologia.!! #psicologia #Psicoloucos #psicoterapia #CelsoLisboa,"#psicologia, #Psicoloucos, #psicoterapia, #CelsoLisboa"
8877,2015-02-24,estudiando diagnostico con @LanaDelRey / #Psicoterapia #loveu #lana,"#Psicoterapia, #loveu, #lana"
9020,2015-01-20,A cada sessão um novo aprendizado. #psicoterapia #psicologia #psicologo,"#psicoterapia, #psicologia, #psicologo"
9164,2014-12-09,Novidades no tratamento da #depressão. @claudiaonline #psicoterapia #TCC #atividadefísica #nutrição #mindfulness #meditação #acupuntura #fé,"#depressão, #psicoterapia, #TCC, #atividadefísica, #nutrição, #mindfulness, #meditação, #acupuntura, #fé"
9179,2014-12-02,"Eu não sou o que me aconteceu, sou o que escolho me tornar. #psicoterapia #escolhas #autoconhecimento #bomdia","#psicoterapia, #escolhas, #autoconhecimento, #bomdia"
9310,2014-10-20,"Busque ajuda! Quanto mais tardio o tratamento,  mais distante seu filho viverá de todos. #aspie #asperger #autismo #família #psicoterapia","#aspie, #asperger, #autismo, #família, #psicoterapia"
9395,2014-09-28,Estar empático ao outro não é ser simpático #fead #psicoterapia,"#fead, #psicoterapia"
9464,2014-09-04,Toda mudança acontece de dentro pra fora... #Psicoterapia,#Psicoterapia
9532,2014-08-06,"""Já lhe fizeram sofrer demais Já lhe fizeram feliz demais Tá na hora de você mesma fazer Algo por você...""   Reflexões de #Psicoterapia.",#Psicoterapia
9598,2014-07-11,A escuta pra quem sabe ouvir até mesmo o silêncio é muito importante! #Psicoterapia!,#Psicoterapia
9619,2014-07-02,"Ao mudarmos nossa maneira de pensar, nos sentimos melhor, mesmo que a situação não possa ser mudada #psicoterapia",#psicoterapia
9658,2014-06-19,A seguir estudiando. #Psicoterapia.,#Psicoterapia
9780,2014-05-19,Momento #Abismada.. Não questione.. #ElaborandoASituação #PsicologiaEmAlta #Psicolife #PsicoLinda #Psicoterapia #Autoterapia,"#Abismada, #ElaborandoASituação, #PsicologiaEmAlta, #Psicolife, #PsicoLinda, #Psicoterapia, #Autoterapia"
9807,2014-05-16,"E vamos trabalhar!! Fazer o que AMA :) Bom dia, bom dia!!! #Psicoterapia",#Psicoterapia
9854,2014-04-25,"Gula deveria ter fim, um fim descomunal antes da culpa, balizada antes da vontade de comer, com solução à frente da compulsão. #psicoterapia",#psicoterapia
9896,2014-04-11,"Eapero tudo de um ser humano, que nada me surpreende, quando digo nada, é nada mesmo #psicoterapia",#psicoterapia
