,date,tweet,hashtags
677,2021-01-29,A 29 de Janeiro o Dia Nacional da Visibilidade Trans é comemorado no Brasil. @popo_vaz @mandycandy @transdiario @leonoraaquillaoficial @dorpheu @_aryzara_ @filipagoncalves_ofici @thammymiranda @gigigorgeous #diavisibilidadetrans #trans #lgbt+ #saudeebemestar #autocuidado #saúde,"#diavisibilidadetrans, #trans, #lgbt, #saudeebemestar, #autocuidado, #saúde"
700,2021-01-27,É importante sempre lembrar que nosso corpo e mente também merecem atenção e precisam das nossa dedicação para mantê-los em equilíbrio constante. #autocuidado #mypollia #selfcare,"#autocuidado, #mypollia, #selfcare"
701,2021-01-27,"O que vc deve ter em mente sempre é q vc é linda do jeitinho q é.  Tudo q fizer será pra destacar o q já ta aí, mas vc precisa ver. ✨ #Loveyourself #amorproprio #autocuidado #sapatosfemininos","#Loveyourself, #amorproprio, #autocuidado, #sapatosfemininos"
706,2021-01-26,"Devemos cuidar de nós e do nosso corpo não porque odiamos ele e sim porque amamos ele. Ter saúde não é ter o corpo perfeito, pois isso não existe. A busca pela perfeição mata e adoeçe nós e a sociedade.  #nutriçãoéamor #autocuidado #amorpróprio #seame","#nutriçãoéamor, #autocuidado, #amorpróprio, #seame"
715,2021-01-25,lembrando de tomar água #autocuidado,#autocuidado
722,2021-01-24,"✨Gratidão pelo final de semana e gratidão pela semana que vem aí pra gente arrasar, porque se não for assim a gente nem sai de casa, né mores?! 💃🏽✨ Só não se esqueça de cuidar de você também, viu?🧖🧘🏽‍♀️ #autocuidado #agradecersempre #agradeça #gratidão #arrasamulher","#autocuidado, #agradecersempre, #agradeça, #gratidão, #arrasamulher"
751,2021-01-20,"No fim, é você por você. #autocuidado #amorproprio #quartafeira","#autocuidado, #amorproprio, #quartafeira"
756,2021-01-19,"” Quem age em harmonia, mesmo que seja contra o que os outros dizem, está bem consigo mesmo.” (Bert Hellinger)  #terapeutacintiafaria #hipnoterapia #autoconhecimento #autocuidado #Goiania #Anapolis #Brasilia","#terapeutacintiafaria, #hipnoterapia, #autoconhecimento, #autocuidado, #Goiania, #Anapolis, #Brasilia"
777,2021-01-17,"te convido a se olhar no espelho e perguntar: está tudo bem com você hoje? ative toda a potencialidade do autoamor incondicional. se ame, se perdoe, se sinta. se re-conheça.✨ #namaspreta #autocuidado #autorresponsabilidade #autoconhecimento #autoamor","#namaspreta, #autocuidado, #autorresponsabilidade, #autoconhecimento, #autoamor"
795,2021-01-15,"O autocuidado deve ser integrativo,contemplando corpo,mente e espirito. Cuide de seu templo,ele é sagrado  #autocuidado #saudeintegral  #desestresse  #sabadoligadajusticasdv","#autocuidado, #saudeintegral, #desestresse, #sabadoligadajusticasdv"
796,2021-01-15,Amanhã é sábado e não vou me descuidar. #autocuidado #savers #omilagredamanha #meditação,"#autocuidado, #savers, #omilagredamanha, #meditação"
804,2021-01-14,Caminhada de fim de tarde feita!! #AutoCuidado #AmorProprio #NaoSeSabote,"#AutoCuidado, #AmorProprio, #NaoSeSabote"
806,2021-01-14,"autocuidado não é creme no rosto. é aprender a cuidar de si msm: leitura, terapia, meditação, autoconhecimento, descanso e zero amizade/relação tóxica. ninguém segura uma mulher que sabe de si. #autocuidado #érevolução #secuidem","#autocuidado, #érevolução, #secuidem"
810,2021-01-13,a real é que serotonina e amor próprio são melhores que qualquer creme caro  #omitodabeleza #skincare #autocuidado,"#omitodabeleza, #skincare, #autocuidado"
816,2021-01-13,"#Procrastinação Quando você compartilha sua tarefa com um amigo ou alguém que você confia, você cria um compromisso. É mais provável que você mantenha essa promessa porque alguém está lá para mantê-lo responsável. #autocuidado","#Procrastinação, #autocuidado"
818,2021-01-13,"Líderes, além de zelar e cuidar de outros, guarde seu coração, cabeça, mãos e hábitos. Só seremos capazes de servir a Deus na medida que cuidarmos de nós mesmos.  -Charles  #liderança #servir #autocuidado #jesus #deus","#liderança, #servir, #autocuidado, #jesus, #deus"
819,2021-01-13,Nunca aceite menos do que aquilo que você já é capaz de se proporcionar  #selflove #seame #autocuidado,"#selflove, #seame, #autocuidado"
844,2021-01-09,"Aprendido nesta semana: auto-confiança é diferente de auto-estima. Auto-confiança: EU CONSIGO. Auto- estima: se eu não conseguir, seguirei tentando com autocompaixão, seguirei me valorizando. Parece claro em qual das duas opções há mais equilíbrio. #autocuidado #equilibrio","#autocuidado, #equilibrio"
845,2021-01-09,Não inferiorize seu corpo nem sua imagem. #autocuidado,#autocuidado
873,2021-01-07,"Beba água, tome sol e se puder faça terapia, você é uma plantinha com emoções, se cuida!  #Autocuidado",#Autocuidado
891,2021-01-04,"Se doar é diferente de se anular, sabia?  Não precisa fazer tudo, só precisa fazer a sua parte.  Mãe solo, aprenda a se colocar em primeiro lugar. Lembre-se de fazer por você também.  Quando você está bem, o seu filho também está bem. Se ame mais.😉  #autocuidado #mãesolo","#autocuidado, #mãesolo"
892,2021-01-04,"@MenteSapiente Se mexe com a paz, reflete na saúde mental... #autocuidado",#autocuidado
898,2021-01-04,"Nesta primeira segunda-feira do ano, avalie o que pode ser feito para seu autocuidado. Lembre que a sua saúde mental importa.  #autocuidado #saúdemental #JaneiroBranco","#autocuidado, #saúdemental, #JaneiroBranco"
902,2021-01-04,comecei a semana comendo pizza de ontem no café da manhã pra meu corpo não sentir tanto o fim do recesso assim #autocuidado 😇,#autocuidado
903,2021-01-04,Mas um novo ano pode representar a possibilidade de ter uma página em branco... de fazer novas escolhas e cuidar de si de um jeito diferente... e conte sempre que precisar com o CVV #ligue188 #NewYear2021 #autocuidado,"#ligue188, #NewYear2021, #autocuidado"
908,2021-01-04,"O poder da meditação é absurdo. Havia abandonado o hábito desde novembro e estava uma verdadeira ""Bomba-relógio"" de estresse e raiva. Faça um favor a si mesmo, aprenda a meditar, seja que técnica for.  #Meditacao #autocuidado","#Meditacao, #autocuidado"
913,2021-01-03,"#Autocuidado também é uma escolha diária. Autocuidado é amor por você mesma, é aceitação, é carinho com o seu corpo. Se cuide e a cada cuidado se redescubra.",#Autocuidado
916,2021-01-02,"Hoje me chamaram de GPS Especial, porque ajudo as pessoas se encontrarem...  #saudemental #autocuidado #facaterapia","#saudemental, #autocuidado, #facaterapia"
917,2021-01-02,"lembrando q qqr pessoa pode pesquisar e pedir nas farmácias de manipulação, se quiser seguir a formula q eu passar siga se não seguir nao me importo (= #autocuidado",#autocuidado
924,2021-01-01,"Fala sempre que tiveres algo a dizer, não tenhas medo. 🍾🌻💕  #autocuidado #saudemental #emponderadas 💕💐🌻🌷🥂","#autocuidado, #saudemental, #emponderadas"
944,2020-12-29,voces acham q nos somos a geração #depressiva ou somente a geração #autocuidado que de fato resolveu procurar uma terapia?,"#depressiva, #autocuidado"
945,2020-12-29,vc vai atrás de uma massagem e sai do lugar com a sensação de ter tomado um passe. #autocuidado,#autocuidado
948,2020-12-29,@Davizito__ Só reuno com 40 pessoas até a vacina #autocuidado,#autocuidado
968,2020-12-25,Gente não desistir é tão difícil  #autocuidado,#autocuidado
969,2020-12-25,apos 9 meses sem fumar .... continuo sem fumar pelo simples.fato de que se eu der un trago em um hollywood agora eu caio dura no chao de pressao baixa #Autocuidado #Consciência,"#Autocuidado, #Consciência"
972,2020-12-24,"Se você tem um propósito de ajudar os outros, o autocuidado é uma parte essencial, porque só conseguimos transbordar aquilo que está cheio dentro de nós. 🌺⁣  #sejaluz #autoconhecimento #autocuidado #autodesenvolvimento #propósito #graça #espiritualidade #espiritualidadecrista","#sejaluz, #autoconhecimento, #autocuidado, #autodesenvolvimento, #propósito, #graça, #espiritualidade, #espiritualidadecrista"
1014,2020-12-18,"Lembrete às mamães: se seus filhos estão seguros, você pode sim sair, ser feliz e fazer o que quiser. A maternidade não limita, ela liberta! ❤ #autocuidado #vidademae","#autocuidado, #vidademae"
1036,2020-12-14,"Bom dia ! Vocês também fazem dieta pré festas de final de ano ? Prevendo que vou enfiar o pé na jaca eu faço ☺️☺️☺️ ! Tá puxado hoje, e hoje é o primeiro dia 🥺🥺🥺 #RetomandoRotina #Autocuidado","#RetomandoRotina, #Autocuidado"
1041,2020-12-13,Não deixe para 2021 a psicoterapia que você pode começar a fazer hoje. #autocuidado,#autocuidado
1043,2020-12-13,Falar para uma pessoa que não precisa fazer tratamento estético por que “ainda é muito nova” é como dizer para um sedentário que não precisa fazer atividade física porque ainda não teve nenhum problema de saúde!  #prevenção #autocuidado,"#prevenção, #autocuidado"
1044,2020-12-13,Que tal tirar o dia de hoje para cuidar de você?  #autocuidado,#autocuidado
1045,2020-12-13,São exercícios simples e fáceis de serem realizados. A educadora Ana Lígia Costa abre o vídeo relatando a importância do #autocuidado e a proposta da atividade. #cuidardequemcuida_sesc #programaçãosescsp #orientação #saúde #sescjundiai #sescsp #bemestar,"#autocuidado, #cuidardequemcuida_sesc, #programaçãosescsp, #orientação, #saúde, #sescjundiai, #sescsp, #bemestar"
1047,2020-12-12,🟣 3 COISAS QUE VÃO TE AJUDAR A CUIDAR DA SUA SAÚDE MENTAL:  #autocuidado,#autocuidado
1049,2020-12-12,"O autocuidado com questões básicas (sono, higiene, alimentação) é inegociável! Isso também protege a sua saúde emocional.  #ansiedade #autocuidado #pensecomigo #psicoonline","#ansiedade, #autocuidado, #pensecomigo, #psicoonline"
1066,2020-12-07,"""A gente fica ouvindo a playlist do outro, né? Mas qual é a playlist que realmente agrada a vc?"" #autocuidado",#autocuidado
1072,2020-12-07,Bom dia para quem já acordou e está na expectativa que essa nova semana será mega produtiva. 🌻🌤🌧 #partiumédico #autocuidado 🥰♥️,"#partiumédico, #autocuidado"
1075,2020-12-06,"NEM TODO MUNDO ESTÁ QUALIFICADO PARA ENTRAR NA SUA CASA. Há “amizades” que devem terminar na escola, no trabalho E NO BAR!        #autocuidado #eumecuido #larsagrado","#autocuidado, #eumecuido, #larsagrado"
1081,2020-12-04,O MELHOR hidratante para pele com MELASMA é:  1- Aquele que você pode pagar  2- Que seja confortável para sua pele  Lembrando que hidratante com FPS não substituí o protetor solar. Lembrete 2.: Cuidado com marketing pago. Escute seu corpo. 🌸  #melasma #autocuidado,"#melasma, #autocuidado"
1088,2020-12-03,chamo de #autocuidado,#autocuidado
1090,2020-12-03,Pára de pensar se você tá sendo boa o suficiente pras pessoas e começa a se perguntar se você ta sendo boa o suficiente pra você #selfcare #resiliencia #amorproprio #autocuidado,"#selfcare, #resiliencia, #amorproprio, #autocuidado"
1091,2020-12-03,O que você fez para o seu bem estar hoje?  #autocuidado #amorproprio #cuidardesi #bemestarmental #psicologia,"#autocuidado, #amorproprio, #cuidardesi, #bemestarmental, #psicologia"
1095,2020-12-02,Começa a fazer o skincare hoje e amanhã já tá reclamando que não viu resultado ? Kkkk  Eu conto ou vocês contam ?   #ludisincera #paciência #autocuidado,"#ludisincera, #paciência, #autocuidado"
1105,2020-12-02,"Auto cuidado não tem haver com estar "" bem"" esteticamente. Principalmente em uma sociedade que nos ensina  a odiar nossos corpos.   #autocuidado #autoamor #cuidese","#autocuidado, #autoamor, #cuidese"
1111,2020-12-01,"""Quem vence sem riscos triunfa sem glórias."" (Augusto Cury) #valepravida #verdades #nuaecrua #esperoterajudado #commuitoamor #KatiMarcondes #autoresponsabilidade #autocuidado #ajudoatransformar #responsabilidadeafetiva","#valepravida, #verdades, #nuaecrua, #esperoterajudado, #commuitoamor, #KatiMarcondes, #autoresponsabilidade, #autocuidado, #ajudoatransformar, #responsabilidadeafetiva"
1113,2020-12-01,""" O relacionamento de cada um de nós com o próprio Eu é para sempre. Ele tem o potencial de ser a relação mais recompensadora que podemos experimentar e pode gerar sentimentos de completa realização e contentamento."" Lucy Beresford #cuidedevocê #autocuidado #façaterapia","#cuidedevocê, #autocuidado, #façaterapia"
1117,2020-12-01,Quanto tempo do seu dia você reservar só pra você? #autocuidado #amorpropio #cuidedevc,"#autocuidado, #amorpropio, #cuidedevc"
1124,2020-11-30,A live será transmitida dia 3/12 às 18h pelo YouTube e Twitter da Virta. Vem com a gente! #saudemental #autocuidado #LiveVirta379,"#saudemental, #autocuidado, #LiveVirta379"
1125,2020-11-30,"""Nem teus próprios inimigos podem fazer tanto dano como teus próprios pensamentos.” - Buda  #terapia #psicoterapia #saudemental #autoconhecimento #saude #vida #autoestima #bemestar #amorproprio #façaterapia #autocuidado #reflexão #pensamentos #PsicologaOnline #umapsicologapravoce","#terapia, #psicoterapia, #saudemental, #autoconhecimento, #saude, #vida, #autoestima, #bemestar, #amorproprio, #façaterapia, #autocuidado, #reflexão, #pensamentos, #PsicologaOnline, #umapsicologapravoce"
1126,2020-11-30,"Mas se no fim de semana você não se atentou tanto a isso, deu aquela exagerada na comida, ou na bebida, calma que nada está perdido... O segredo para uma boa trajetória de #autocuidado não é a restrição absoluta, mas sim o equilíbrio.",#autocuidado
1127,2020-11-30,meu teletrabalho agora inclui pausas de 20 minutos a cada 2h de trabalho pra ver 1 episódio de desenho animado #autocuidado,#autocuidado
1132,2020-11-28,"Assim como a Primavera, eu me deixei cortar  para vir mais forte   #primavera #autocuidado #Autoflower","#primavera, #autocuidado, #Autoflower"
1135,2020-11-27,"Não vou malhar bunda hj, q se fodam os ativos desse país..  #autocuidado",#autocuidado
1142,2020-11-26,Não podemos ser tudo pra todos e continuar fiéis a nós mesmos  #autocuidado #pensamentododia #TheCrown #reflexao #autoconhecimento,"#autocuidado, #pensamentododia, #TheCrown, #reflexao, #autoconhecimento"
1152,2020-11-25,"#autocuidado  Dizer NÃO é autocuidado, cortar relações tóxicas e abusivas é autocuidado, sair daqueles grupos chatos, impor limites, desligar o celular, dar o silêncio como resposta também é autocuidado...#useopenso","#autocuidado, #useopenso"
1156,2020-11-24,Comeno uma tapioca de carne de sol com queijo coalho e tomanu 1 capuccino na melhor companhia do mundo: A MINHA 😍🥰💝💘💞💖💞😍 #selflove #selfcare #autocuidado #liberdade #solidao,"#selflove, #selfcare, #autocuidado, #liberdade, #solidao"
1158,2020-11-24,"De nada adianta você está bem e sorridente num final de semana, se todo o  resto você vai está no seu quarto pensando no que fez, ou deixou de fazer e ficando mau por isso.   #autoconhecimento #autocuidado","#autoconhecimento, #autocuidado"
1165,2020-11-22,"@indiefuleira acabei com funcionamento do rim, pulmão, fígado, pâncreas, coração e cérebro a semana inteira mas fiz um skicare hj #autocuidado #autoamor #selflove","#autocuidado, #autoamor, #selflove"
1168,2020-11-21,"Normalize o #autocuidado como uma forma de cuidado com todos. Para estar disposta a cuidar dos outros, é preciso cuidar de si mesma primeiro!  #autoestima","#autocuidado, #autoestima"
1176,2020-11-19,"📲 (92) 99414-0707 (link na bio) 📍 Shopping Boulevard Mundi - Av. Efigênio Sales, 209-B, 2• andar. Mundi Boulevard - Aleixo.  #EuSouSadhu #SadhuManaus  #Sadhu #MassagemRelaxante #Autocuidado #Relaxar #MassagemTerapeurica","#EuSouSadhu, #SadhuManaus, #Sadhu, #MassagemRelaxante, #Autocuidado, #Relaxar, #MassagemTerapeurica"
1182,2020-11-17,"@CronicasDeZe Sim pô, quando acho uma série maneira eu vejo. Acaba, eu recomeço Gilmore girls. Ou assisto pra relaxar antes de dormir #autocuidado",#autocuidado
1184,2020-11-17,Tentar agradar todo mundo é um erro. Ficar se comparando é comportamento autodestrutivo. Precisamos cultivar o autocuidado todos os dias. 🌱 #autocuidado #autoconhecimento #saudemental #paz #PositiveVibes,"#autocuidado, #autoconhecimento, #saudemental, #paz, #PositiveVibes"
1189,2020-11-16,"Faça como o coração que manda sangue primeiro para si mesmo, para depois enviar para o resto do corpo.❤ #sobreautocuidado #autocuidado","#sobreautocuidado, #autocuidado"
1191,2020-11-16,"@voguens oi amor da minha vida!! tô melhor sim vida, graças a mim mesmo! meu corpo resolveu sozinho oq tava de errado #autocuidado",#autocuidado
1192,2020-11-16,"LEMBRETE DA SEMANA Seja sua própria motivação! Não fique esperando apoio ou incentivo alheio para começar a se cuidar, mulher!   #autocuidado #moticavaopropria","#autocuidado, #moticavaopropria"
1198,2020-11-15,Chorando &amp; fazendo exercício  #equilibrio #autocuidado,"#equilibrio, #autocuidado"
1208,2020-11-13,Hj é dia pagar pra falar e ser ouvida!!! #autocuidado #psicoterapia #embuscadafelicidade,"#autocuidado, #psicoterapia, #embuscadafelicidade"
1216,2020-11-12,"às vezes sinto sentimentos que gostaria de compartilhar aqui mas sei que nunca vale a pena, então deixa pra lá...  #autocuidado",#autocuidado
1219,2020-11-12,"""Nenhum dia triste assusta uma alma cheia de esperança!""  (Autor desconhecido)  #PenseNissoComCarinho #LoveYourself #AutoCuidado #Reflexão","#PenseNissoComCarinho, #LoveYourself, #AutoCuidado, #Reflexão"
1224,2020-11-10,"Acabei de passar 01:20 minutos dentro do banheiro fazendo um ritual de amor e limpeza🤍 tomei banho de ervas, umectei o cabelo com óleo natural, e fiz uma skin ... Simplesmente DELICIOSO  a melhor coisa que fiz por mim nos últimos tempos. #autocuidado",#autocuidado
1239,2020-11-07,"Silenciei todas as páginas de comida ""muito gostosa"" do Instagram.  #Autocuidado",#Autocuidado
1257,2020-11-04,🔷Vale lembrar que os cuidados com a saúde devem ser tomados durante o ano todo e por todos. Sempre é tempo de se cuidar! 🔷⁣ ⁣ #NovembroAzul #AutoCuidado #SempreÉTempoDeSeCuidar⁣ #MPPI #NósCuidamosUnsdosOutros,"#NovembroAzul, #AutoCuidado, #SempreÉTempoDeSeCuidar, #MPPI, #NósCuidamosUnsdosOutros"
1263,2020-11-02,Tô há uns 3 dias com uma dorzinha de garganta chata fui na cozinha e comi 2 dentes de alho   Me sigam para mais dicas🙏🙏  #autocuidado #medicinanatural #segredosmilenares,"#autocuidado, #medicinanatural, #segredosmilenares"
1271,2020-11-01,"A prevenção ao câncer de próstata estará em foco durante o mês de novembro, mas é um cuidado que precisa ser observado por todo o ano. Cuidem-se bem. Façam o exame preventivo.#novembroazul #autocuidado #prevencao #cancerdeprostata #SimarjSempre","#novembroazul, #autocuidado, #prevencao, #cancerdeprostata, #SimarjSempre"
1276,2020-10-30,"escolho coisas que eu quero comprar, pesquiso por muito tempo &amp; deixo a ideia guardadinha pra efetuar a compra num dia em que eu tiver bolada como forma de amenizar os sentimentos ruins #planejamento #autocuidado","#planejamento, #autocuidado"
1282,2020-10-29,"@Av_JoaoPessoa Que isso, mlr, nada q um corte em camadas com fitagem e uma finalização com leave-in não resolva #autocuidado",#autocuidado
1284,2020-10-29,@_luarm Hahahha amiga  O que vale é a intenção  #maisamorporfavor #afeto #Autocuidado,"#maisamorporfavor, #afeto, #Autocuidado"
1291,2020-10-28,Agora pronto só o sou magra não posso fazer uma massagem modeladora pq não preciso? Vcs nem conhecem meu corpo pra está falando merdinha.  #autocuidado #amorpropio,"#autocuidado, #amorpropio"
1292,2020-10-28,"@mariswp Ai eu amo!!! Encho a cara de carboidrato, álcool e fritura. Mas pra equilibrar passo protetor solar. Quer uma pessoa mais saudável que eu. #autocuidado #memimando #meamo","#autocuidado, #memimando, #meamo"
1293,2020-10-28,Não pensem Nunca tenham um único pensamento na vida de vocês #dicas #autocuidado #selfcare,"#dicas, #autocuidado, #selfcare"
1295,2020-10-27,@algumfelipe nunca reclamar só agradecer #autocuidado #Gratidao #gratiluz 😍🙏🏼✨,"#autocuidado, #Gratidao, #gratiluz"
1302,2020-10-26,"Alguns relacionamentos, às vezes, até de maneira inconsciente,  geram em nós a desolação da alma.  Livre-se deles, antes que destruam você!  #amorproprio  #autocuidado #liberdade #relacionamentoabusivo","#amorproprio, #autocuidado, #liberdade, #relacionamentoabusivo"
1314,2020-10-23,Não  deixe de viver o que a vida lhe propõe e o que vc deseja por medo. O medo paralisa. Enfrente. A coragem é  seguir apesar do medo. Seja livre. Seja vc!  #saudemental #medo #autocuidado,"#saudemental, #medo, #autocuidado"
1315,2020-10-23,Quando foi a última vez que você sentiu seu coração acelerar por estar fazendo algo novo?  Se sentir viva e renovada é muito bom! #autocuidado #eumeamo #eumecuido,"#autocuidado, #eumeamo, #eumecuido"
1318,2020-10-23,"""Minha transformação mostrou-me que o autocuidado não é egoísmo. Na verdade é o oposto! Quanto mais amor eu demonstrar a mim, mais amor eu sou capaz de atrair e compartilhar."" #autoconhecimento  #autocuidado","#autoconhecimento, #autocuidado"
1322,2020-10-22,Boa alimentação  Exercício Skincare  Chá Leitura  Meditação  Óleos essenciais  #Autocuidado #autoconhecimento,"#Autocuidado, #autoconhecimento"
1329,2020-10-21,"Passei a ver o mundo de outra maneira. E não foi ele que mudou, fui eu 🌍💫🌸 . . . #boanoite🌙 #seachelinda #autocuidado #amese #sevistadeamor","#boanoite, #seachelinda, #autocuidado, #amese, #sevistadeamor"
1331,2020-10-21,"Porque diferenciar a comida do fds dos outros 5 dias? Apenas uma questão social e cultural porque para o nosso organismo, da tudo no mesmo. #dieta #reeducacaoalimentar #saude #alimentacaosaudavel #autocuidado #fit #fitness","#dieta, #reeducacaoalimentar, #saude, #alimentacaosaudavel, #autocuidado, #fit, #fitness"
1334,2020-10-20,"A felicidade não se resume na ausência de problemas, mas sim na sua capacidade de lidar com eles.  #saudeemocional #saudemental #Psicologia #Terapia #psicologo #SaoPaulo #tatuape #autoestima #autocuidado #amorpropio","#saudeemocional, #saudemental, #Psicologia, #Terapia, #psicologo, #SaoPaulo, #tatuape, #autoestima, #autocuidado, #amorpropio"
1343,2020-10-19,"@fepacheco hoje me senti muito #autocuidado pq substituí o café da tarde por um chá de gengibre. vamos ver se agora eu durmo. vc pode experimentar trocar por chá mate/verde, que tem menos cafeína.",#autocuidado
1344,2020-10-19,pronto me recuperei da fase docinho acordando de mau humor agora minha nova skin é de isabela good vibes 🧘 #meditação #autocuidado #sagradofeminino #coachmotivacional #lifestyle,"#meditação, #autocuidado, #sagradofeminino, #coachmotivacional, #lifestyle"
1345,2020-10-19,"Não precisa ser perfeita. Perfeito é se sentir bem com você mesma. Não precisa se comparar, querer ficar magra igual fulana... mas querer melhorar alguns detalhes dentro da sua realidade, de forma saudável, também é amor próprio.  #autocuidado #emagrecimento","#autocuidado, #emagrecimento"
1346,2020-10-19,"Parte de minha terapia com pacientes escravas emocionais..  Meu amor,entende uma coisa: Qualquer homem que te coloque em situação de disputa com outra mulher, deve ser automaticamente lançado para trás e para sempre!♀️ #suaterapeuta #autocuidado #ilhadeguriri","#suaterapeuta, #autocuidado, #ilhadeguriri"
1347,2020-10-19,O que você fez por você hoje? #autocuidado,#autocuidado
1356,2020-10-19,Deixe a alegria de viver brotar no seu coração.  #positividade #motivação #espiritualidade #sentimentos #alegria #vida #autoconhecimento #autocuidado,"#positividade, #motivação, #espiritualidade, #sentimentos, #alegria, #vida, #autoconhecimento, #autocuidado"
1358,2020-10-19,Se for pra melhor! MUDE! #autocuidado  #saudemental  #eudonademim,"#autocuidado, #saudemental, #eudonademim"
1366,2020-10-17,Aquele sábado todinho só pra mim ! #autocuidado 💟,#autocuidado
1367,2020-10-17,Se colocar em primeiro lugar nem sempre é errado #autocuidado,#autocuidado
1368,2020-10-16,"Ivan 👉  o disco “Presença” de José Barrichello. Ivan também indica meditar, que é estar aqui e agora. #desafinadospod #podcast #autocuidado #autoestima #yogapractice #autoconhecimento #saudemental #mundoemtransformacao #mundoemtransicao #mundopensante #radionoveminutos","#desafinadospod, #podcast, #autocuidado, #autoestima, #yogapractice, #autoconhecimento, #saudemental, #mundoemtransformacao, #mundoemtransicao, #mundopensante, #radionoveminutos"
1372,2020-10-16,"Ter uma relação “tóxica” com a comida não te torna saudável. O mesmo acontece com o corpo, não te torna saudável e nem emagrece. #autocuidado #autocompaixao","#autocuidado, #autocompaixao"
1373,2020-10-16,"👉De acordo com informações do INCA, estima-se que em 2020 haverá 66.280 novos casos de câncer de mama. Não faça parte destas estatísticas. Lembre-se de realizar o autoexame e de consultar seu médico periodicamente para realizar check-ups. #outubrorosa #ceperj #autocuidado #saude","#outubrorosa, #ceperj, #autocuidado, #saude"
1375,2020-10-15,"Recado da 🌸Professora Francisca Valda🌸 Fortalecemos umas as outras com #amor e #autocuidado. Depoimento de amor-próprio, dessa Deusa, dando as mãos a todas que estão nessa luta. #ciência #fé  Confie, acredite, previna e ame a si mesma. #setoque  #outubrorosa  #preveniréamar","#amor, #autocuidado, #ciência, #fé, #setoque, #outubrorosa, #preveniréamar"
1389,2020-10-14,#Autocuidado Cuidar de si mesmo. Olhar para as próprias necessidades da sua saúde física e mental. Função humana que nos permite olhar para nós mesmos como indivíduos e cuidar desse indivíduo com respeito e afeto.,#Autocuidado
1393,2020-10-14,"Algumas verdades são muito duras.  Quando as deixamos “mais bonitas”, coexistimos em dois mundos: O mundo real e o mundo que a gente quer para nós.  #autoconhecimento #resiliencia #antifragil #lideranca #coachdobem #mulheresempoderadas #autocuidado","#autoconhecimento, #resiliencia, #antifragil, #lideranca, #coachdobem, #mulheresempoderadas, #autocuidado"
1396,2020-10-13,Temos 11 dicas para começar agora com o seu autocuidado.  #Blognatureba #Saudeebemestar #AlimentaçãoSaudável #AutoCuidado,"#Blognatureba, #Saudeebemestar, #AlimentaçãoSaudável, #AutoCuidado"
1410,2020-10-12,"Pratique o autoconhecimento. Afinal, você terá de conviver com você mesma todos os dias.  #familialalelu #cuidesepracuidar #autoconhecimento #autocuidado #maternidadeconsciente","#familialalelu, #cuidesepracuidar, #autoconhecimento, #autocuidado, #maternidadeconsciente"
1417,2020-10-10,"Pq uma mulher com as mechas em dia, cabelo hidratado e unha vermelha ... Não quer guerra com ninguém 😌✨ #Plena #Sabadao #Autocuidado","#Plena, #Sabadao, #Autocuidado"
1418,2020-10-10,"Isso também é sobre #autocuidado meu amô Já ouviu aquele ditado que diz : engole uma rocha e se engasga com uma poeira?  (Troquei os animais na frase, pq sim!)  Seja good vibes, mega educade ou super sociável, SEM ficar juntando as milhares de vontade de mandar alguém a merda!",#autocuidado
1424,2020-10-09,"Nível da vida adulta, sextar feliz  porque você deixou sua psicóloga orgulhosa.  #SaudeMental #Saude #cuidar #autoestima #autocuidado #Terapia #Psicología","#SaudeMental, #Saude, #cuidar, #autoestima, #autocuidado, #Terapia, #Psicología"
1426,2020-10-09,@larissademattos fiquei tentada mas deixei passar........ #autocontrole #autocuidado #estomago 🙌🏿🙌🏿🙌🏿🤩🤩🤩,"#autocontrole, #autocuidado, #estomago"
1443,2020-10-06,"""Como o autocuidado e o cuidado entre ativistas potencializa a minha militância?"" - as mulheres que participaram das rodas dão o recado sobre a importância do tema nesse contexto. #livecfemea #autocuidado #cuidadocoletivo","#livecfemea, #autocuidado, #cuidadocoletivo"
1448,2020-10-05,Fins podem ser apenas novos começos.   #amorprorpio #autocuidado #trabalho #florescenciaunica #poesia,"#amorprorpio, #autocuidado, #trabalho, #florescenciaunica, #poesia"
1451,2020-10-05,Fazer psicoterapia é uma forma muito eficiente de auto cuidado. Os resultados aparecem conforme sua prática na rotina.  #skincare #psicoterapia #autocuidado #autoestima,"#skincare, #psicoterapia, #autocuidado, #autoestima"
1456,2020-10-04,"@osidius @castrijon eu fico bem impressionada, real oficial, com o fato de que convivo com muito playboy hahaha  ou com gente que, sei lá, tem umas prioridades pra gastar dinheiro bem diferente das minhas  enfim #autocuidado e #saúdemental né","#autocuidado, #saúdemental"
1457,2020-10-04,@tuttyupie @castrijon mas você tem que entender que é importante ficar em paz consigo mesmo 🙏🏼✨🌿 #autocuidado,#autocuidado
1458,2020-10-03,"ou na moral esses dias tava insuportável memo, chata, irritada etc comprei nutella comi uma colherzinha e pronto: o mundo já está mais colorido, os problemas já não são problemas #autocuidado",#autocuidado
1461,2020-10-03,Auto cuidado também é fazer a comida que você gosta   #autocuidado #amorproprio,"#autocuidado, #amorproprio"
