,texts,targets
8680,"Nos últimos 2 meses li tudo que podia sobre depressão e ansiedade, agora estou lendo sobre TOC e compradores compulsivos. Depois eu dou um tiuti e não sei o pq rsrsrs",3
8681,"É um tanto assustador como as pessoas valorizam a magreza né?  Muitas pessoas me encontram e dizem: - nossa Laura como tu está magra, que linda!  Sim, emagreci mesmo, mas é pq estou tomando um remédio para ansiedade e depressao e outra remédio para hiperatividade...",3
8682,"ter ansiedade é conviver com a sensação de que em as vezes a cabeça vai explodir de tantos pensamentos soltos, e o coração vai padecer de tanta insegurança e angústia, e a depressão é não ligar para nada, você apenas está ali e se sente solitário",3
8683,o único prazer da minha vida é dormir até isso o combo depressão  e ansiedade tiram de mim,3
8684,"@RedeGlobo @Karolconka Mano todo mundo que trabalhou contigo sabe quem tu é, não tem nada de por a culpa no toc, ansiedade depressão etc.... tu é KOBRA e pronto",3
8685,@Carladiaz adm me segue pf tenho depressão ansiedade pânico pressão alta pressão baixa hpv hiv dengue zika chikungunya gripe suína gripe aviária febre amarela calcanhar de maracujá paralisia infantil poliomielite peste bubônica peste negra catapora varíola🦋🦋🦋🦋🦋🦋🦋🦋🦋🦋🦋🦋🦋,3
8686,@Ayuune ansiedade e depressao juntas??? impossivel se acalme e veja as coisas boas da vida !!!,3
8687,"meu status atual: sozinho, triste, deprimido, depressão voltando com td, ansiedade lá no talo, vontade de morrer do krl, quase me tacando do ultimo andar do meu prédio pra q essa dor acabe logo, alguém me ajuda  status atual da pessoa q eu gosto: pouco se fudendo",3
8688,Ontem a ansiedade hoje a depressão :),3
8689,pq tem gente que abre a boca e os caralho a quatro pra falar que depressão é uma doença igual cancer mas quando o assunto é ansiedade (que também eh uma doença) falam que é frescura ou é coisa da cabeça da pessoa??????,3
8690,"Trabalhar pra comprar os remedios de ansiedade, depressão e insônia da princesa.  No caso eu sou a princesa",3
8691,incrível como eu posso sair como uma menininha e no outro como uma menininha só que com tristeza depressão ansiedade roupa larga,3
8692,@marianadziek @ilpeccorino @felipeneto A caça TDAH sem diagnóstico e tratamento se torna um adulto q n consegue parar num emprego ou relacionamento. Mts desenvolvem ansiedade e depressão por n conseguirem alcançar os objetivos q esperam dele.,3
8693,@shawnpaIvin Saudades aff apafa isso tenho ansiedade depressão hiv hpv unha encravada,3
8694,"Insônia, ansiedade e depressão me deu um abraço e nunca mais soltou",3
8695,"O estresse, desespero, ansiedade e depressão fazem parte da minha vida desde os meus sete anos. Mas sou muito grata a tudo de bom que acontece.",3
8696,@midoriela apaga pff tenho depressão ansiedade pânico pressão alta pressão baixa hpv hiv dengue zika chikungunya peste negra paralisia infantil gripe suína febre amarela gonorreia herpes doença de chagas bronquite leptospirose sarampo catapora varíola cachumba gastrite tétano hepatite,3
8697,@sofifrozza depressão e ansiedade,3
8698,"Nem tomando dois comprimidos do remédio pra dormir, eu tô conseguindo. A depressão e ansiedade tomaram conta de mim 😢",3
8699,Ansiedade e depressão PAREM DE MALTRATAR MEUS AMIGOS!!!!!!,3
8700,"o ano é 2020  e as pessoas ainda espalham mentiras, zoam e prejudicam pessoas por conta dos seus problemas psicológicos   depressão e ansiedade sendo usadas como forma de afronta de relações mundanas, por MACHO  vão se foder com essa merda, seus doentes.",3
8701,"@marcitabrambila @Bot_Corona_V Sim!!! Com toda certeza. A dias venho observando as propagandas da igreja universal. Banalizando a Depressa e a depressão pós parto, ansiedade e dentre outras doenças como algo banalizado. Isso é preocupante.",3
8702,@jhopepjm @btsslyn ela tá afastada pq tá tratando ansiedade e depressão,3
8703,*criança de 12 anos sem LGBTQIA+*   sociedade: fica quieta ! vc é criança ! não pode escolher sua sexualidade !   *criança de 12 anos com depressão e ansiedade*   sociedade: olha só ! tá pagando de depressiva ! quer chamar atenção   *criança morre*   sociedade: caramba! que dó 😰,3
8704,"Se relacionar com pessoas que sofrem com depressão e ansiedade, é muito difícil. Tudo q fala mágoa a pesoa, deixa triste... Essa doença sinceramente é um assunto muito sério!!",3
8705,"acho que a maioria dos fãs de charts não tem um pingo de empatia com os ídolos que tem. imagina a pressão que deve ser precisar sempre ficar no topo, nunca falhar, nunca floppar uma única vez. não é atoa que quase todos sofrem de ansiedade e depressão",3
8706,não aguento mais viver nessa casa que depressão fodida que ansiedade angustiante,3
8707,33 Já sofri de depressão e hoje em dia só ansiedade,3
8708,Estar sofrendo de depressao e ansiedade é uma das piores sensações,3
8709,o jovem de hoje é constituído por   auto estima baixa coluna ruim vontade p nada  carência ansiedade e depressão,3
8710,ansiedade depressao e pânico,3
8711,25 anos e tudo que eu conquistei até aqui:  - Ansiedade - Depressão - Hipertensão - Hérnia de disco - TDAH - Derramamento acromioclavicular  Eu já morri e não sei? FODA Tô falando só dos diagnosticados.,3
8712,Depressão e Ansiedade  Se vc n tem e n sabe oq é    Fica na tua,3
8713,desabafei totalmente num audio no wpp sobre meu t.a depressão ansiedade etc e alivou tanto cara,3
8714,É um inferno ter depressão e ansiedade. Quando vc acha que aprendeu a lidar com isso e que tá dando certo aí tudo desmorona e lá vai vc tentar juntar seus caquinhos e começar tudo de novo... É extremamente cansativo e doloroso Só quem passa por isso sabe,3
8715,"—Usos Terapêuticos O citrino possui muita importância na desintoxicação de vários órgãos do torço, como fígado e rins, e na harmonização hormonal e digestiva. Outrossim, ajuda psicologicamente na batalha contra a depressão e a ansiedade.",3
8716,"@gramich o cara tem tdah, ansiedade e depressão (se for o Fiuk)..ele praticamente combou",3
8717,"existem alguns médicos escrotos mas no geral eu adoro a psiquiatria, tem gente que só sabe reclamar e eu fico tipo ""ok amore vamos excluir a psiquiatria e todos os avanços que ela trouxe pra ver se vc dura UM DIA com toda essa depressão e ansiedade""",3
8718,isso me cansa a um nível sério parece q eu tenho q pedir desculpa por existir nossa eu sinto mto q minha depressão e meu tdah e ansiedade te desagradam sinto mto q isso me faz uma pessoa IMPOSSÍVEL de se conviver sinto mto mesmo viu bando de canalha,3
8719,"Eu acho piada aos adultos que ficam surpreendidos com a quantidade de jovens que revelam depressão e ansiedade agora na quarentena, o pior é que esses jovens não ficaram assim na quarentena mas passar mais tempo em casa com os pais fez os adultos abrir os olhos",3
8720,ja entendi pq os normies que tem uma routina fixa de exercicios n tem depressao ou ansiedade desde q eu comecei notei uma diferença na minha saude mental afinal n era mentira isso do exercicio ajudar 👁️👄👁️,3
8721,"@PJMD4NG3R_ bom, é só minha depressão e minha ansiedade q está forte dms, n sei o exato motivo disso a n ser essas coisas.  mas muito obrigada💛",3
8722,Tentando convencer a minha depressão e ansiedade a não me atacar agr 😭😭💔,3
8723,"@bellybelly___ @beccapires Depende da sua predisposição a algum distúrbio, como dislexia, esquizofrenia, ansiedade, depressão e etc... Fora as outras doenças físicas q qualquer cigarro comum pode causar. Mas, isso depende mt do seu uso! Da um Google 😉",3
8724,"eu nessa e ainda tenho q escutar um babaca retardado me dizer q crise de ansiedade e depressão é bobeira de quem não tem oq fazer. Depois vem me dizer q ama a Deus. Só me responde uma coisa, como se ama a Deus, se pra você a dor do outro é ""bobeira"" ou ""motivo p chamar atenção""?",3
8725,"O que só contribuiu mais ainda pra minha depressão e ansiedade. Enfim, ano passado ela me enfiou em outro tratamento cheio de vitaminas devido ao que ocorreu depois de eu ter usado insulina pra emagrecer. E eu acabei não tomando os remédios.+",3
8726,"Depressão e ansiedade não são escolhas, ta malta ? 🤬",3
8727,depressão depressão ansiedade ansiedade toc toc,3
8728,"aos poucos to me recuperando da depressão e ansiedade, logo to retornando as atividades",3
8729,"@whindersson Esquecem que a Menina só tem 23 anos e já possui uma enorme responsabilidade, fora que já enfrentou depressão e faz terapia por causa da ansiedade; gente isso é coisa séria, não brinquem com a vida nem com o sentimento das pessoas, tenham empatia.",3
8730,E por causa desenvolveu Depressão e ansiedade,3
8731,Eu parei de tomar meus remédios e dai a ansiedade atacou a depressão que atacou minha auto estima e eu to aqui no chão nocauteada.,3
8732,"@yuninhabr @astbreaker @MeGusta182 Por isso eu disse que só estou aqui por causa Dele. Minha adolescência foi praticamente perdida em busca de ""cura"", campanhas e votos que não adiantaram em nada. O que me levou à depressão e ansiedade, onde descontei em comida e piorou tudo porque passei a me achar feio. (+)",3
8733,"em relacionamento sério com a ansiedade amante da depressão conhecido da insônia prazer, eu.",3
8734,@perriebreath amor manda elas apagarem essa coisa horrorosa por favor eu tenho depressão e ansiedade,3
8735,Tô lendo um livro que fala de ansiedade e depressão só loucura,3
8736,"OBRIGADO SATANÁS PELA DESGRAÇA ALCANÇADA!! Hoje finalmente eu acordei num bom mood, passei a semana inteirinha depressivo e com umas crises de ansiedade, mas finalmente passou. BORA TRABALHAR CARALHON 🔥",3
8737,hoje oficialmente completa 1 mês que não tenho crise de ansiedade ou sintomas aparentes da depressão c:,3
8738,eu nao aguento mais pessoas proximas de mim achando que minha depressao e ansiedade sao frescura mano tnc,3
8739,"@felixscp @tidalindaxyn As pessoas que sofrem de depressao muitas das vezes tem ansiedade também. Não estou a dizer que é a mesma doença, apenas que estão ligadas e que ambas são psicológicas. Eu própria sofro de ansiedade e a como a Tida bate mal com isso, informei me bastante.",3
8740,"@itsdarkmoon Tomo procimax (ciproeptadina) para ansiedade, depressão e irritabilidade. Tomo 50gm faz 2 anos",3
8741,eu sou: ○ bi ○ hétero ○ pan ○ lésbica  ● depressivo com vários problemas e completamente fudido psicologicamente além de toda noite agonizar no silêncio e na escuridão tendo crises de ansiedade e pânico,3
8742,essa porra de ansiedade e depressão acaba cmg cada dia mais,3
8743,@Carameloo03 tanto a depressão como a ansiedade são problemas graves. talvez seja algo mais falado ultimamente e mais ouvido. não é questão d ser moda.,3
8744,"Já tomei banho, comi, escovei os dentes, conversei com a minha vó e tô aqui, dando atenção pra minha cachorrinha. Na moral, são começos assim de dia que eu mereço e quero ter mais. A ansiedade e a depressão não vão me tirar mais isso.",3
8745,"eu me sinto assim., quando bate depressao da vontade de chorar e me sinto sozinha quando bate ansiedade eu n sei lidar com nd e só querendo q isso acabe e quando sinto vazio sinto vontade de nada ai essas coisas passam e fico bem e agradeço a deus por ser forte",3
8746,"eu tenho crtz que não tem ngm lendo, mas vamos lá. Eu lutei com várias crises de ansiedade e com a depressão e por sorte venci. Mas qnd as pessoas que vc mais ama te colocam pra baixo, fazem escândalo por nada te diminuindo sempre. +",3
8747,"@Camiswonderland @artistears @alessamarri @Joymoraesm @dcuworlds @rodriguescigor Até pq você é o padrão de depressão do mundo amiga. Parabéns.  Tive um relacionamento onde passei pelas mesmas coisas que a Gabi tá passando e era igual a ela, chorava, me excluía (quando ele não me excluía). E também tenho ansiedade e depressão a 7 anos. Por favor, melhore ok.",3
8748,"A ansiedade é a sensação de que algo está para acontecer, a depressão é a certeza de que algo já está acontecendo!",3
8749,"Já não basta a ansiedade e a depressão matando as pessoas, agora me chegou a covid, pronto querem matar todo mundo",3
8750,eu acho q deveria mandar msg pra minha psicóloga pq acabei de entrar em uma espiral de ansiedade e depressão porém a única coisa q eu quero fazer é nada apenas um eterno nada,3
8751,@andreia60524214 Coordeno a pastoral familiar com minha esposa na paróquia que frequentamos. Mais e mais temos visto problemas de depressão e ansiedade. Seu post vai ser muito útil para nós. Muito obrigado! Deus te abençoe!,3
8752,Difícil tu ir no médico e voltar de lá com remédio pra depressão e ansiedade e encaminhamento para o psicólogo ai a gente vê a situação que a gente tá,3
8753,"@uaiGaribel Olha, depressão tá em promoção Super a minha cara Vai combinar com a ansiedade que eu comprei no centro",3
8754,@myhairgiaw ? isso era na tour que ela teve que cancelar por causa da depressao e ansiedade do lúpus?,3
8755,Depressão e ansiedade são doenças psicológicas onde na depressão as pessoas estão presas ao passado e na ansiedade estão preocupadas com o futuro tornando o presente impossível de ser vivido precisam de alguém para segurar a mão e dizer que está ali e vale a pena viver O PRESENTE,3
8756,"n paro de pensar na menina, o aborto será +1 trauma, fico pensando na possibilidade q se ela tivesse a criança poderia ter uma depressão pois parto, crises de ansiedade ou até síndromes do Pânico por causa do estupro e por causa da responsabilidade que é ser mãe, ela fez o certo.",3
8757,@twittess Quase todos meninos lá são bolsominions e o pyong entrou lá pra divulgar a hipnose como forma de tratar ansiedade e depressão fora q é o único q não é heterotop,3
8758,"@analuizajuliao serie sobre adolescentes, drogas, sexo, depressão ansiedade e all",3
8759,minhas fases claríssimas da depressão feat. ansiedade,3
8760,"queria muito muito poder contar pra minha mãe sobre minha depressão e ansiedade, é difícil lidar com isso sozinha",3
8761,@__Analuh_ Eu de vez enquanto choro do nada mas é por conta da minha ansiedade e depressão mas quando vc se pegar chorando assim do nada vá até seu quarto ajoelha na sua cama e peça a Deus que tire de vc oq está te causando este choro pq só Deus que pode nos ajudar nesses momentos,3
8762,"@gxlfinho porra exatamente, depois que a psicóloga falou que eu tenho depressão e ansiedade parece é que piorou kkkkkj",3
8763,@ifslaurmila @mussszzz24 apaga isso pelo amor de deus apaga isso tá todo mundo pedindo pra apagar pessoas tão morrendo por causa disso por favor apaga eu tenho depressão ansiedade pânico pressão alta pressão baixa paralisia infantil por favor cara apaga por favor,3
8764,"fazia tempo que eu n me sentia amada, desejada e segura com alguém. ele me trata tão bem, mesmo com a minha depressão e ansiedade ele sabe exatamente o que falar, ele n tem medo das minhas crises e nem das minhas inseguranças. ele nem parece real",3
8765,"""Além da depressão desenvolvi síndrome do pânico e transtorno de ansiedade generalizada..foram quatro meses participando das correntes de libertação as sextas-feiras, de cura. Depois de me livrar da depressão, passei a buscar o espírito santo.""   EU NÃO ACREDITO QUE LI ISSO",3
8766,"eu to passando mal com a fã de k pop de 54 anos passando na globo kkkkkkkkkk ""o kpop ta sendo mt bom contra a depressão e o transtorno de ansiedade"" kkkkkkkkkkkkkk que",3
8767,os pais de vcs que tem problemas como depressão e ansiedade também são completamente insensíveis sobre o assunto e acham que vcs so estão assim por falta de vontade pra seguir ou por que são fracos e estúpidos???? por que os meus são kkkkkkk,3
8768,@durtzy amor eu tenho depressão e ansiedade...,3
8769,nao aguento mais   Sim eu tenho crise existencial Sim eu tenho ansiedade Sim eu quase tive depressão Sim eu tenho problema de autoestima por culpa da minha família e amigos  EU NAO SOU PERFEITA  COMO NINGUEM É  Mas você tem que se aceitar do jeito que você é pq todos nós temos+,3
8770,"@kpopceara Imagina pra mim, uma pessoa que convive com o transtorno borderline, que passou a vida inteira com ideações suicida?   Eu olho pra idol falando sobre agorafobia, ansiedade, depressão e eu quero falar pra eles que vai ficar tudo bem. Quero segurar as mãozinhas e cuidar.",3
8771,"Ansiedade e depressão está em quem está sorrindo e quem está quieto. Mas tem dias que não é fácil fingir que dormiu a noite, que não chorou na noite passada, e não ser compreendido por isso é uma bela merda. Espero que quem julga ou vai lá e ataca alguém assim não passe por isso",3
8772,✨ Top Friends 😋  🥇 ansiedade  🥈 depressão 🥉 solidão  🏅 tristeza  🏅 estresse 🏅 insônia  🏅 dor de cabeça  saiu meus top friend 😍😍,3
8773,"Gente, sem mitificar o que vocês sentem, mas enquanto vocês ficarem só postando em redes sociais, sobre o quão ruim é ter ansiedade, depressão e outros, nada vai melhorar. Procurar uma ajuda profissional, se alimentar bem, praticar exercícios físicos, certeza que vão melhorar100%",3
8774,"Ansiedade é o primo de fora da cidade fazendo uma visita, que a depressão se sentiu obrigada a levar para a festa. Eu sou a festa",3
8775,"Usei a palavra DOENÇA pq quando falam TRANSTORNO parece que o cérebro da pessoa buga e ela inocentemente entende MODINHA ou FRESCURA, exatamente como quando o assunto é depressão e ansiedade. Só quis facilitar a compreensão mesmo.... De nada!",3
8776,"@_stefanicouto eu com 32 tenho ansiedade, tdah e depressão",3
8777,"engraçado com a galera que não entende de depressão e ansiedade não saca/aceita que ela ataca DO NADA ""ah mas vc tava bem ontem"" e dai mano, hj é outro dia, outros problema, outros acontecimento, outros surto",3
8778,@iamgabresgs apaga por favor tenho depressão ansiedade pânico pressão alta pressão baixa HPV HIV dengue zika chicungunha peste negra poliomielite paralisia infantil osteoporose gripe suína febre amarela meningite gonorreira herpes faringite doença de chagas bronquite leptospirose,3
8779,"E é com muita gratidão que eu venho aqui, compartilhar com vocês que eu recebi alta do psiquiatra! Eu venci a depressão e a ansiedade, estou curada ❤️",3
8780,"Só mais um comentário: É incrível como esse filme fala sobre depressão e ansiedade sem nem mesmo citar essas coisas, é lindo",3
8781,A depressão e ansiedade sempre levam o melhor de mim... Principalmente em termos de trampo...,3
8782,"já pode passar tpm pq eu estava muito bem e decidida, vamo saindo deste corpo q não aceito mais deprê e ansiedade. Fuera",3
8783,"•já fui expulsa de escolas 3 vezes •sofro com depressão e ansiedade •ouço muitos estilos de músicas além de kpop •um dos meus sonhos é fazer intercâmbio e me formar em alguma área da ciência , com prioridade história . •sou pobre kkkk",3
8784,meu pai riu do thor com depressão e ansiedade  pois mt q bem   n mostro mais nada do skz pq eles tratam exatamente disso nas letras das músicas deles,3
8785,@augustofgo esse trem de tt privado e paia alguem curtiu meu treme e eu n sei quem é ataca minha ansiedade to c depressao vilao,3
8786,livro novo da rupi kaur sobre depressão e ansiedade. eu preciso muito.,3
8787,"@jminsofxt Exatamente. Até porque acima dos artistas e cantores que são, eles também são Seres humanos, é essa pressão tão desnecessária que fazem neles podem levar eles a problemas piscicologicos pois a mídia, fãs, coisas e mais coisas desencadeia depressão é ansiedade em vários artistas.",3
8788,"O preconceito, o medo da violência, relações de conflito em casa, exclusões na família e no trabalho deixam a população LGBTQIA+ muito mais vulnerável à depressão e à ansiedade.",3
8789,"se eu consegui fazer terapia por um tempo e não ter a minha ansiedade e possível depressão agravadas, foi porque eu consegui fazer pelo sus eu to realmente assustada com a probabilidade de não conseguir mais",3
8790,"Ter depressão é muito ruim, afirmo pra vocês  Mas ansiedade, nada supera",3
8791,"ansiedade não é frescura, depressão não é falta de Deus e psicólogo não é coisa de doido!",3
8792,@jmalheirost Me dá ansiedade situações assim e na esquerda me dá depressão é MTA tiração com a minha cara kkk,3
8793,"uma série que aborda homofobia, dependência química, xenofobia, ansiedade, depressão e tantas outras coisas importantes não merece ter um fim assim #saveodaat por favor!!!!!!!",3
8794,Agora vamos listar as doenças psicossomaticas e psicológicas que eu tenho: -  TDAH - Transtorno de Ansiedade  - Depressão  - Síndrome do Pânico  - Bipolaridade  Se tivesse um bingo das doenças eu ia bingar CERTO,3
8795,"Ansiedade x depressão   se não é uma é outra, se não é uma é as duas",3
8796,"Tudo o que queria era me curar dessa ansiedade e depressão logo, isso tá acabando comigo de uma maneira",3
8797,"@NoiteNeto @Fiuk Eu tbm sou e não foi fácil, eu tenho ansiedade, depressão e sei mto bem a dificuldade q foi.",3
8798,mto bom ir dormir 6 da manha  depressão trevas dor nas costas ansiedade,3
8799,"@brunasantini E você ta totalmente certa! Depressão e ansiedade são doenças, igual qualquer outra. Não há mal nenhum em procurar uma ajuda profissional. Estamos cuidando do templo do Espirito (Psicólogo em formação haha)",3
8800,"Assim como imagino que ter alguém com depressão e ansiedade junto como eu, não deve ser legal mesmo.",3
8801,@sulfudida @nidwlee apaga por favor pfvr eu tenho depressão ansiedade polio pressão alta baixa hpv hiv dengue zika chikungunya peste negra poliomielite paralisia infantil osteoporose gripe suína febre amarela meningite gonorréia herpes faringite doença de chagas,3
8802,"@fuchsia_news Deve ser coach de ansiedade esse bode, eu fico puta com isso pq só quem sofre de ansiedade, depressão e qualquer transtorno emocional sabe o que é, aí vem um tonto desses fazer esse joguinho de palavras idiotas e dizendo é isso que causa ansiedade, ah vá pra merda sabe",3
8803,"@brinydelaet TRISTEZA, DEPRESSÃO E ANSIEDADE.",3
8804,"""Na tua presença, Senhor, estão os meus desejos todos, e a minha ansiedade não te é oculta. Bate-me excitado o coração, faltam-me as forças, e a luz dos meus olhos, essa mesma já não está comigo."" (Sl 38:9-10)  COLOCAR DIANTE DE DEUS A NOSSA ANSIEDADE E DEPRESSÃO É TERAPÊUTICO.",3
8805,"@inep_oficial BOA! FIZ A REDAÇÃO SOBRE O TEMA MAS AI LEMBREI QUE O ENEM É QUE ME FAZ TER DEPRESSÃO E SOFRER TODO SANTO DIA PRA PODER CONTROLAR A ANSIEDADE... e chego la e quem me ataca? Sim inep, a ansiedade que vocês me fazem ter",3
8806,O maladaptive daydreamer carrega consigo inúmeras frustrações: algumas por não saber o porquê fantasia demais as coisas e a outra porque não saber o nome disso. Imagine a época onde as pessoas sofriam por depressão ou ansiedade sem saber o que era isso? É assim que nos sentimos.,3
8807,"genteeee se acham fogo no cu ansiedade, depressão e suicídio... karalho cala a porra da boca e guarda pra tu infeliz! não está sendo produtivo...",3
8808,"@voltaoasis Terapia foi a melhor coisa que me aconteceu em 2018, dei muita sorte que achei um grupo ótimo que me acolheu. Se tiver como faz sim! Cuidar da saúde mental é muito importante, ainda mais nesse mundo acadêmico onde o que mais tem são pessoas desenvolvendo depressão e ansiedade",3
8809,Pra conversar pra ver se eu tava bem ou precisando de alguma coisa ajuda psicológica e tals 4. A hipocrisia de setembro amarelo e só pra se aparecer na internet pq pouquíssimos se importam de verdade 5. Levantar um dedo pra quem sofre de depressão e ansiedade e raro só falam pra,3
8810,"@Yng_Yang_Ow É foda! Fala sobre a ansiedade e depressão da Tay... Você sabe o que é, né? E o tanto que já chorei com ela kkkkkkk Você foi direto na que fala sobre ansiedade. 😶",3
8811,"@AAbdenur Mas faz tempo, não? Brasil é o país que mais tem casos de ansiedade e depressão tem um tempo já.",3
8812,"@jiminofilter Eu conheci eles em 2016 quando eu tava bem sozinha e passando por uns momentos ruins aí depois que minha depressão e ansiedade piorou e eu me afastei de tudo inclusive deles, quando voltei em 2018 eles me ajudaram muito a aprender a amar a mi mesma e parar com a automutilação",3
8813,"Chorei com a resposta que meu prof me deu quando eu falei que tenho depressão e ansiedade e que por isso tava sem ânimo esses dias 😢 Ele falou que o importante é eu aprender e se eu tiver me sentindo mal, pra falar pra ele, que ele aumenta o prazo pra eu entregar as atividades",3
8814,"Vivi 28 anos da minha vida sem antidepressivo e não morri 👍 Fiz faculdade, trabalhei etc mesmo com depressão e ansiedade. Consigo viver sem 👍",3
8815,"Um fato que me entristece bastante: o número de pessoas que tem depressão e/ou crise de ansiedade. Principalmente nesse meu ""início"" da fase adulta, meus amigos tem algum tipo de problema como esse ou parecido.",3
8816,"Reckful   Desse mundo eu não espero mais nada alem da volta de DEUS...   E a sim como o Reckful vão milhares no mundo... Depressão transtornos de ansiedade não são brincadeira, nunca foi! E palavras mal intencionadas podem sim mudar o destino de alguém.",3
8817,"Uma pessoa que toma remédio tarja preta para ansiedade ou depressão durante um tempo, quando ela para a ansiedade e a depressão voltam ou oq acontece? Alguém sabe me dizer?",3
8818,"@GallagLady Odeio ver gente romantizando depressão e ansiedade na internet, eu vivo a porra de um inferno todos os dias por isso pra ver gente tratando como um traço de personalidade atraente sendo que fora da internet quase ninguém sabe lidar e te abandona na primeira crise",3
8819,"Gente eu parei pra pensar, existe tantas pessoas com depressão e ansiedade, que nesse momento estão sofrendo calados 😭",3
8820,sabe véi é muito triste saber que mais da metade dos jovens sofrem de depressão ou ansiedade,3
8821,"Depressão é quando você nao se importa muito pra nada, ansiedade é quando você se importa demais, e inferno é quando você vive os dois",3
8822,"ter ansiedade e depressão é a pior coisa do mundo, não desejo pra ninguém",3
8823,tudo bem galera a arte do shinichi sakamoto curou minha depressão e levou minha ansiedade embora tudo é lindo no mundo,3
8824,@hellenlrs li um comentário esses dias que falou que foi por causa da depressão e ansiedade que ele tinha,3
8825,"pais: conte comigo pra tudo   - tenho depressão  - você não tem idade pra isso  - tenho ansiedade  - isso é frescura   - sou gay  - é só um fase   - tenho problema com o meu corpo  - você é muito nova pra isso   - não aguento mais  - você só estuda, não faz nada da vida",3
8826,"Se você conhece alguém que sofre de depressão e ansiedade, mostre que você realmente se importa com essa pessoa. Não existe coisa pior que está no auge da depressão e ansiedade, tendo crises de choro, sem ânimo e força pra nada, e não ter ninguém pra oferecer ajuda e um abraço.",3
8827,"@IngridGuimaraes Vou te cancelar Ingrid !!! Sua fala sem pesquisa é Burra !!! Falta de noção é fechar tudo e matar as pessoas de fome com a quebra de economia !!! O entretenimento é o único refúgio de muita gente que sobre de ansiedade , depressão entre outros ...",3
8828,"@bringmethemari simmm, sem contar animes que falam sobre questões emocionais, como Sangatsu no Lion que fala sobre depressão e a ansiedade  então tipo vários animes são bem mais complexos do que mtos otakus burros entendem",3
8829,"Depressão e ansiedade tentou me derrubar mas sou mais do que isso,sou forte e grato por ser quem eu sou",3
8830,"Depressão é excesso de passado, Ansiedade é excesso de futuro e Bipolaridade é excesso dos dois! Bom dia, a PAZ 👈",3
8831,@kagsluvclub estou chorando descontroladamente  aq to tomando remedio de depressao ansiedade ejaculacao precoce nunca mais irei sorrir nunca,3
8832,só passando por aqui pra lembrar aos amiguinhos que falar que depressão e ansiedade é frescura  se não eu sento a mão na cara de vocês,3
8833,Minha vó com os seus 52 anos com crise de ansiedade... nunca vai ser besteira essas coisas... tenho tanto medo q a depressão dela volte,3
8834,"se você encaixou outras doenças mentais diferentes de depressão e ansiedade - como autismo e toc - você saiu da caixinha, e com certeza o corretor vai se surpreender de uma maneira positiva com seu texto",3
8835,@laurapaludo09 Remédios pra depressão e ansiedade be likes,3
8836,Depressão e ansiedade é um cu!,3
8837,"@__mattsouza__ 2010, eu voltei a usar pra usar como meu diário pós retirada das drogas legalizadas pelos médicos, estou em abstinência então ansiedade de um lado depressão do outro, usar drogas durante mais de 10 anos da vida",3
8838,"@gotohellgustavo Simm, esses textos deveriam falar mais sobre controlar ansiedade, melhorar auto estima, tentar sair da depressão e agradecer coisas simples sabe. Cada dia que passa com as coisas que tem acontecido eu to valorizando mais cada momento e simplicidade que anda me fazendo um puta bem",3
8839,"disse que td q eu tinha era ansiedade e q logo passava, ai eu fui diagnosticada com depressao muito ruim pra minha idade (eu tinha 13 anos) pq ela se RECUSOU a me ajudar e depois SUMIU e eles nao colocaram mais ninguem. mas claro que quem quer terapia vai atras kkkkk",3
8840,eu sei q as pessoas fazem isso pra tentar ajudar mas normalmente qualquer thread sobre oq fazer quando se está tendo uma crise de ansiedade/ depressão só me deixa pior pq nada das coisas q tem lá me ajudam e eu acabo ficando pior e me sentindo super insuficiente,3
8841,"Minha relação com o dto de família é um reflexo do que essa área do direito é: depressiva e causadora de ansiedade. É muito difícil ter distanciamento emocional quando tem tanta emoção,quase sempre ruim, envolvida.  Eu fico emocionalmente quebrada.",3
8842,"@wtfwill_ Meu estado mental é ansiedade depressão e possivelmente tdah, com relações familiares no mínimo conturbadas",3
8843,"nossa geração ta tendo um numero de casos de ansiedade e depressao que me assusta, serio. E acho que é porque intolerância e impaciência tão crescendo muito. Sei lá mano, isso me preocupa. Um simples bom dia ou um “conversa cmg” podem mudar tanto, ces nem imaginam",3
8844,"Quando as pessoas falavam que depressao ou crise de ansiedade eu mesma dizia que era besteira , até eu passar por isso ...",3
8845,depressão e ansiedade eu odeio vcs,3
8846,"Não vejo mais luz, nada me seduz, é o fim dos meus planos, louco escalando, montanha sem fim, se pá vou cair já não tenho pressa, cês ainda testam, ansiedade corrói, deprê destrói, o que eu faço não me agrada, cês falam não me importa nada, não, não, não...",3
8847,digo e repito; ansiedade e depressão são as piores coisas do mundo,3
8848,pelo menos a depressão e a ansiedade me deixam magra 🤩,3
8849,"Aiai vou mase dormir a ansiedade, a depressão e a bipolaridade tao a atacar ainda por cima tds ao msm tempo",3
8850,@_barbarafeitoza casos de amnésia por causa de fortes crises de ansiedade e depressão é comum viu Aconteceu recente com o YouTuber @TuyeBiel,3
8851,Eu não desejo depressão e crises de ansiedade nem pro meu pior inimigo,3
8852,"@corvinalreads eu entendi completamente seu ponto xuxu, mas por ter tantas pessoas auto diagnosticadas com depressão e ansiedade pq leram algo e tomaram como verdade e nunca procuraram de fato ajuda profissional pq “já sabem o que tem” é o motivo desse tipo de tweet me preocupar",3
