,date,tweet,label
16894,2020-01-29,vamos dar o devido valor a saude mental!? cuide - se!,
16895,2020-01-30,"hoje tirei day off. estava cansada, estressada e com a ansiedade chegando. 4 dias sem sair de casa- eu faco home office. manicure, museu,  e . a mente agradece.  ",
16896,2020-01-30,"bom dia a todos! que o caminho que deve seguir se ilumine, trazendo boas novas para cada um de voces! . .          ",
16897,2020-01-30,quando nao tiver o que fazer....respire fundo.,
16898,2020-01-30,"a sociedade atual clama pelo ""vale- psicologo"". chega naquela pessoa toxica e insuportavel e fala ""tenho um presente pra voce"". o melhor presente que alguem pode receber e a preocupacao com a sua saude mental. serio.    ",
16899,2020-01-30,"respiracao, como tambem a minha capacidade de concentracao e relaxamento. minha evolucao em tres meses de aulas e nitida e estou orgulhosa de mim por sair do lugar comum e buscar alternativas que se encaixam mais ao meu novo eu.    ",
16900,2020-01-30,"desculpa decepcionar voces mas as pessoas com depressao nao olham as hastags  e  ha nao ser que estejam procurando alguma frase so tipo ""vou me matar agora"" mas param. a gente sabe que a maioria que ta ali querendo ajudar nunca passou por isso+",
16901,2020-01-30,"medo de sair de casa, e eu querer mim jogar na frente de uma carro...   ",
16902,2020-01-30,depressaonotrabalho,
16903,2020-01-30,tipo de ajuda profissional.,
16904,2020-01-30,"ha criancas feridas, escondidas em adultos ""dificeis""!   ",
16905,2020-01-30,ajudar o amiguinho e so no ###### ne???? bando de hipocrita,
16906,2020-01-31,pensando seriamente se volto mesmo fotografar !,
16907,2020-01-31," acredito que a conducao politica de hitler nao era muito boa. que fique claro que nao estou condenando ninguem, nao me tomem por extremista. ate respeito o holocausto, so acho que poderia ter um acompanhamento com um psicologo antes de entrar na camara de gas. ",
16908,2020-01-31,precisamos falar sobre suicidio para que nao precisemos nos lamentar sobre o suicida.  kawan oliveira,
16909,2020-01-31,"queria que isso fosse brincadeira, mas estou me despedindo, ajudem seus amigos depressivos pra nao acontecer com eles oque vai acontecer comigo,  e o ano todo... adeus",
16910,2020-01-31,apresentamos relatorio das visitas feitas aos centros de atendimento psicossocial (caps) da capital e as principais deficiencias encontradas.,
16911,2020-01-31,"""sorte e o que acontece quando a preparacao encontra a oportunidade"". - elmer letterman     ",
16912,2020-01-31,":  sobre  no  realizada no  e em outros 11 paises pela isma-br aponta que 89% dos profissionais consultados apresentam , 83%  e 78% .",
16913,2020-01-31,"escutei do dia 02 ate hoje o programa do padre marcelo rossi na fm 93. o tema foi  sobre ansiedade, depressao e suicidio. nao sou um cristao exemplar (longe disso), mas deus sempre esta presente na vida de cada um. ninguem, na terra, tem o poder de julgar voce.",
16914,2020-01-31,o maior alucinogeno que existe e a carencia.  ela te faz ver qualidades onde nao existem. as vezes queremos tanto que seja amor que nao enxergamos que e so teimosia.,
16915,2020-02-01,"janeiro acabou, mas ainda e tempo de cuidar da sua saude mental.... ",
16916,2020-02-01,: a :   so esgotada!,
16917,2020-02-01,"se ate na serie da  o , o diabo faz terapia, o que nos faz pensar que nos humanos nao precisamos tambem ?     ",
16918,2020-02-01,"""tentar controlar o incontrolavel ja e o inicio do descontrole"". de terapia, sessao.  rs  ",
16919,2020-02-01,"hoje o instagram me enviou a seguinte mensagem:  ""estamos entrando em contato para oferecer ajuda, alguem acha que voce pode esta precisando de apoio e nos pediu para te ajudar, entra em contato com uma linha de apoio 'centro de valorizacao da vida""'  chorei ao ler!",
16920,2020-02-01," tem o centro de valorizacao da vida, se tu achar que e algo que tem a ver contigo",
16921,2020-02-01,"188 centro de valorizacao da vida, nao tenha medo de ligar, nao se coloque nessa situacao, vc e especial e nao merece nada do que esta acontecendo com voce",
16922,2020-02-01,hospital aroldo torinho na comunidade.,
16923,2020-02-01,"excelente aula para finalizar o curso de neurociencia e comportamento na  hoje com o prof. . ja sei quem convidar pra bater um papo sobre  neste 2020, falando dessa vez sobre o que de robusto a nivel cientifico ha sobre o suicidio.",
16924,2020-02-02,tem coisa mais triste do que esperar voce perder pessoas pra entender que saude mental importa e muito?,
16925,2020-02-02,"estavamos com o amigo da gio ontem, ele terminou a pouco tempo o namoro ... gio acabou de me fala que ele ta no hospital, pq tentou se mata hoje.            nao da pra saber o que se passa na cabeca de alguem em  ",
16926,2020-02-02,"""aacd e o centro de valorizacao da vida ne""  e vanderson, e",
16927,2020-02-02,aacd =centro de valorizacao da vida quem discordar e corno,
16928,2020-02-03,meu coracao desta doendo demais!,
16929,2020-02-03,"  por favor, nao faca isso. centro de valorizacao da vida 188.",
16930,2020-02-03,quase ligando pro centro de valorizacao da vida pra ele,
16931,2020-02-03,"tem dias em que a gente acorda com a vontade de fazer um monte de coisas, cheia de coragem pra lutar pela vida, mas tem dias em que a gente so quer dormir o dia todo e se esconder do mundo. e ta tudo bem pq ninguem precisa ser forte o tempo todo!  ",
16932,2020-02-03,"  amigo, sem saude mental nao tem tese nao, quanto mais maravilhosa kkkkoii , corre aqui.",
16933,2020-02-04,"bom dia. quando as coisas nao andam bem na sua cabeca, elas nao andam bem em lugar nenhum.  ",
16934,2020-02-04,"*outra coisa, por favor cuidem da saude mental de voces, e depressao e uma doenca sim. nao tem cura, mas tem tratamento. e sempre que precisarem, liguem para o 188 centro de valorizacao a vida. ninguem vai te jugal ou te desrespeitar.  sua vida e preciosa.",
16935,2020-02-04,silenciar alguns stories e contatos de whatsapp e um caminho sem volta,
16936,2020-02-04,e preciso,
16937,2020-02-04,hoje eu lembro e ainda sinto tristeza mas nao me corroi como era antes. aliviou.  nao esta 100% mas aliviou bastante.  procure tratamento e serio.  liga pra 188 sao psicologos que trabalham para o centro de valorizacao da vida.,
16938,2020-02-04,tenho feito o que posso na minha cidade. me tornei presidente de uma associacao de pessoas com deficiencia (a depressao enfim e considerada uma)  e presidente de um conselho municipal da mesma pasta. meu objetivo e organizar um centro de valorizacao a vida aqui. deu sentido a mim,
16939,2020-02-04,"eu sempre me pergunto ""caramba, oq e q o selton mello ta aprontando desse vez?"" e cada filme/serie e mais interessante do q o outro, vou ver  principalmente por causa do selton e pq eu sei q se ele ta na serie, vai ser boa, com certeza vai ser boa. ele e o cara.",
16940,2020-02-04,a homofobia tem raiz na misoginia? todo homofobico e misogino?,
16941,2020-02-04,"muitos dizem que depressao e: ""falta do que fazer"", ""isso e frescura"", ""e so pra chamar atencao"". e nao e isso.uma pessoa que aparenta estar bem fisicamente, pode estar se sentindo morta por dentro. nao julgue as pessoas sem saber o que se passa com elas. ",
16942,2020-02-04,"hoje, 6 anos depois e com a cara inchada de chorar , mas dessa vez de alegria, venho aqui novamente agradecer.  depressao nao e frescura!  depressao a gente nao escolhe!  estenda a sua mao para quem precisa!        ",
16943,2020-02-04,"nao era pra ser assim, mas a dor pode ser eterna quando nos determinamos que ela e maior que nos mesmos, o dificil e sair da foca.          ",
16944,2020-02-04,terminou o relacionamento? bloqueia  ta ficando c/ alguem e se decepcionou? bloqueia  quer se declarar pra danada/o? bloqueia  crise no relacionamento? bloqueia  chifre? bloqueia  sua saude mental agradece!,
16945,2020-02-05,dia de terapia,
16946,2020-02-05,como exercitar a motivacao? uma boa forma de se ter uma vida mais leve e feliz e ter alinhamento entre as nossas tarefas do dia a dia com os nossos propositos e objetivos.,
16947,2020-02-05,"quem estiver ainda julgando a  , esta cancelado a divulgacao da campanha  deste ano         ",
16948,2020-02-05,tomando meu remedin pra ficar calmin e nao surtadin.,
16949,2020-02-05,"eu queria fazer um agradecimento publico aos voluntarios do centro de valorizacao da vida  se voce ligar no 188 voce tera acesso por quanto tempo voce quiser de conversa com uma pessoa bondosa que te oferecera sigilo, um pouco de conforto e um ouvido aberto. 1/4",
16950,2020-02-05,"     quer se declarar?  5 k antes.  terminou o relacionamento? matricula numa assessoria.  ta ficando com alguem e se decepcionou?  10 k, 4 x semana, pelo menos 3 semanas.   chifre?  corra pra longe.  crise no relacionamento? 5 k todos os dias.",
16951,2020-02-06,"se voce sofre dessa doenca, voce pode ligar para o centro de valorizacao da vida, que auxilia na prevencao do suicidio e da atencao a pessoas que sofrem de ansiedade e depressao, atraves do numero 188. a ligacao e gratuita e eles prestam servicos pessoalmente, por e-mail ou chat.",
16952,2020-02-06,quando a terapeuta te passa floral pq ce ta com humor muito agressivo,
16953,2020-02-06,"nao esconda teus sentimentos para si, eles irao te esmagar ate tua alma desencanar  ",
16954,2020-02-06,"disque 188! o cvv - centro de valorizacao da vida realiza apoio emocional e prevencao do suicidio, atendendo voluntaria e gratuitamente todas as pessoas que querem e precisam conversar, sob total sigilo por telefone, email e chat 24 horas todos os dias.",
16955,2020-02-07,"""pessoas que sofrem de ansiedade cronica apresentam uma hipersensibilidade no nervo vago"" - coisas importantes que aprendo por trabalhar para profissionais da saude.    ",
16956,2020-02-07,"ja pararam pra pensar no que te motiva? quando se e diagnosticado com  o maior remedio que podemos tomar e a motivacao, e esse remedio so vem atraves do autoconhecimento.   ",
16957,2020-02-07,"ficar infernizando dizendo que remedio e ruim, que e melhor nao tomar, que querem te dominar,  q vai te matar, so da vontade de, em vez de um, tomar a cartela inteira. se e pra ajudar, ajude. se nao e, fique calado!!!  ",
16958,2020-02-07," pablo, qdo quiser, liga 188 (centro de valorizacao da vida)",
16959,2020-02-07,"fui zoar no google dando uma de bakugou e apareceu pra eu ligar ao centro de valorizacao da vida, socorro",
16960,2020-02-07,"chega em setembro e me vem com .. vem dizer que toda vida importa, importa pra quem?",
16961,2020-02-08,vejam a serie sessao de terapia. e simplesmente genial!,
16962,2020-02-08,"tarde regada a fitdance e eu queimando umas calorias enquanto tento copiar as coreografias, tudo pra mim ",
16963,2020-02-08,como lidar com alguem que sofre de ansiedade:,
16964,2020-02-08,"  mas assiste o  ou entao da uma olhada pra saber pq a paula ta no tt.. e pior, ainda confudiu a cabeca de quem sabe do ",
16965,2020-02-08,cuidar da saude mental e algo pra si e para o proximo. entao nao julgue ou imponha atos sem saber a trajetoria do proximo a luta dele e diaria tambem,
16966,2020-02-09," a bendita ainda menciona o ""novembro amarelo"". falou coisa com coisa, falou sobre depressao, pressao, mas nao soube juntar os fatos e informacoes uteis. ",
16967,2020-02-09,avisa a ela que e  e nao dezembro,
16968,2020-02-09,a todos aqueles que sofrem de ansiedade...  voces sao verdadeiros guerreiros! porque nao a nada de mais assustador do que lutar contra a sua propria mente todos os dias.,
16969,2020-02-09," eu gostaria de ligar no centro de valorizacao a vida hoje, mas meus pais e meu irmao estao em casa e nao me sinto a vontade conversando com eles ouvindo minha conversa. por celular nao da para ligar porque nao tenho credito para ligar.",
16970,2020-02-09,"a pessoa encheu a porra do meu saco, me fez desistir do que eu mais amava e queria pra mim, detalhes desistir pra eu poder ter paz e ainda a pessoa quer ter amizade fala serio ne ",
16971,2020-02-10,"gente aprendem  (combate ao suicidio)   nao adianta nada querer ajudar em causa se por conta da ignorancia nao pesquisa antes de falar,depois faz igual a paula e vira chacota em rede nacional,e por fim acha que ta bafando.",
16972,2020-02-10,"nivel de ansiedade 1000% ouvindo ed sheeran e precisando chorar! alguem me ensina a deixar de ser besta pfv? eu imploro, n aguento mais ser para os outros a pessoa q queria q elas fossem pra mim  ",
16973,2020-02-10,"passando aqui pra deixar registrado que eu so tenho 24 anos, que eu ja conquistei muitas coisas pra minha idade, que eu estou no meu tempo e que eu nao preciso me cobrar tanto assim. ta tudo bem! ",
16974,2020-02-10,esse ator que faz o falso domenico fez a serie . ele e muito bom!,
16975,2020-02-10,"e estranho, nao e?  uma pessoa que sorri todos os dias, ser uma pessoa triste. ",
16976,2020-02-10,acabei de perder um primo por causa dessa tal de depressao,
16977,2020-02-11,a mae independente dos problemas sempre coloca o filho em primeiro lugar...,
16978,2020-02-11,"a terapia de reprocessamento cerebral oferece respostas extremamente rapidas para traumas, fobias, ansiedade, panico e depressao.           ",
16979,2020-02-11,"essa semana completou um ano que comecei a me medicar para a ansiedade. fazendo um retrospecto, e visivel a melhora que o medicamento (e a terapia, obvio) fez em minha vida. ",
16980,2020-02-11,ai chega setembro todo mundo ta la  mas ninguem tenta entender a pessoa que sofre dessa maldita doenca.,
16981,2020-02-11,"a terapia e um espaco de ressignificar, de repensar, de de permitir viver de forma diferente!     ",
16982,2020-02-11,cortar pessoas da minha vida nao significa que eu as odeie. significa que eu me respeito.,
16983,2020-02-11,nao sabia que esse  era tao bom,
16984,2020-02-12,"""dias sim, dias nao eu vou sobrevivendo sem um arranhao""  nunca isso fez tanto sentido... ",
16985,2020-02-12,"so consigo pensar como seria ter selton mello como terapeuta. nao ia elaborar nadinha, se ele desse aquele sorriso de canto de boca eu ia infartar. ",
16986,2020-02-12,cvv: centro de valorizacao da vida  eu:; ok vamos  *opcao* quer desistir do atendimento?  eu: a-,
16987,2020-02-12,preciso refletir sobre a decisao que preciso tomar!! as vezes e dificil mas necessario!,
16988,2020-02-12,"bom menina! nao se julgue ,nem se culpe se o relacionamento nao deu certo! vc fez sua parte! agora a outra que nao  tem capacidade pra suportar sua intensidade!     ",
16989,2020-02-13,um pouco de ansiedade e preocupacao sao saudaveis para a nossa vida. o problema e quando exageramos e deixamos que a ansiedade tome conta.,
16990,2020-02-13,"to desempregada ha uma cota, com varios problemas pessoais, falta de grana, papai com cancer, doencas etc  ai hoje meu pai operou, tive jobs aprovados, elogios de gente foda e finalizei alguns projetos!   a vida e louca e pode ser boa ",
16991,2020-02-13,"gente eu parei de me preocupar em ""vencer na vida"" ate os 30 desde os 25 anos. cada um no seu tempo e na sua meta de vitoria. ",
16992,2020-02-13,vamos nos permitir a fazer coisas que nos proporciona prazer. atividades para alem doa nossos compromissos diarios e de vida. vamos respirar e separar um tempo para nos,
16993,2020-02-13,"tudo e questao de essencia e carater. certos ""problemas"" nao se resolvem com autoajuda.  ",
16994,2020-02-13,a pessoa que e imatura emocionalmente so descobre o que deseja quando alguem que ela admira manifesta esse desejo.,
16995,2020-02-13,"que que e isso, esse ep 40 da  ??? simplesmente o melhor episodio da temporada. estou me sentindo afetada!",
16996,2020-02-13,"a serie "" sessao de terapia"" aborda a depressao na velhice, o incomodo que os idosos nao querem dar, o desespero.  muito bem abordado. que serie linda ",
16997,2020-02-14,existindo ou esperando o centro de valorizacao da vida abrir eis a questao,
16998,2020-02-14,"hoje eu nao quero me irritar, hoje nao quero me irritar, hoje eu nao quero me irritar. vamos de musica, fones de ouvido e ignorar as noticias ruins. ",
16999,2020-02-14,"desde que comecei a parar de gastar dinheiro com roupa e comecei a investir em psicologo, yoga e nutricionista... entendi que o melhor investimento que a gente faz, e aquele feito em nos mesmos...    ",
17000,2020-02-14,"uma hora o ""copo"" ficara cheio se voce apenas enche-lo. quem cuidara do excesso quando transbordar? .    ",
17001,2020-02-14,"8  anos como desenvolvedora: 3 burnouts, depressao e ansiedade adquirida de brinde.  e voces?   ",
17002,2020-02-14," 4 habitos para se ter na sexta apos o trabalho:  1) tome um banho relaxante e coloque a sua musica preferida; 2) assista um bom filme; 3) cuide da sua  (cuida da sua pele, bebe agua!); 4) fique menos logado e mais com voce!",
17003,2020-02-15,"se der tudo certo, a partir de marco serei voluntaria do centro de valorizacao da vida &lt;3",
17004,2020-02-15," nem te conheco mas se quiser, chama na dm ou ligue para o 188(centro de valorizacao da vida) que tem pessoas 24 horas dispostas a te ouvir.",
17005,2020-02-15,consegui marcar terapia para segunda feira.. amem. nao quero guerra com ninguem hahahahahah,
17006,2020-02-16,"""o que resta a uma pessoa que nao nasce bonita? ser engracada""   (nao gostei da serie, mas curti essa fala, muito real)",
17007,2020-02-16,"o erro que cometo e me abrir nesse twitter como se eu tivesse na . e, tenho que entender que nao e psicoterapia isso aqui e uma rede social kkkk",
17008,2020-02-16,"nao eh vdrgonha nenhuma admitir que tu precisa de ajuna. e necessario muito coragem pra usso e eu te admito por conseguir. se vc precisa conversar 180 centro de valorizacao da vida e 24 horas e esta ai pra isso, pra ti",
17009,2020-02-16,hoje eu termino o capitulo do bentido livro no qual sou co-autora,
17010,2020-02-17,"no post de hoje, damos dicas de como voce pode lidar com a inadimplencia de uma maneira calma e com o apoio das pessoas em sua volta. confira agora      ",
17011,2020-02-17,"cuidado com as autosabotagens, elas parecem confiaveis porem nao sao. estao te enganando.  ",
17012,2020-02-17,nos preparativos para pegar umas ondinhas,
17013,2020-02-17,"ola, tudo bem? meu nome e thais e sofro de tdi. nos somos pessoas normais, nos existimos, nao somos loucos ou sociopatas, so somos diferentes, afinal nao e so uma pessoa que vive dentro de nos    ",
17014,2020-02-18,"  centro de valorizacao da vida, dan",
17015,2020-02-18,e os surtos nao param rsssss amo,
17016,2020-02-18,"se um desejar e a chave que liga, um [re]imaginar e o combustivel do esperancar. e o poder criativo da [re]imaginacao que alimenta a esperanca. |            ",
17017,2020-02-18,"ite e no sono, sentimento de inutilidade e pensamentos recorrentes de morte que, na pior das hipoteses, podem levar ao suicidio. ",
17018,2020-02-18,"  quando chega setembro, ta todo mundo com a tag  pra se fazer de santo.",
17019,2020-02-18,"interessante a pessoa que precisa desesperadamente de atencao. fala a em um ambiente x e nao recebe o que quer, ai depois vai la, com o mesmo conteudo, e fala aa no ambiente z pra tentar receber o que deseja. ",
17020,2020-02-18,"algumas pessoas nos levam ao limite, e quando explodimos nos chamam de loucos!      ",
17021,2020-02-18,a tecnologia tem ajudado na saude. temos falado disso no . hoje vamos mostrar uma iniciativa que combina tecnologias para combater a depressao.,
17022,2020-02-19,"nao se esquecam de ser pacientes com pessoas que passam por doencas mentais, lembrem se que elas estao a fazer o melhor que podem  autoria: ana estevao /         ",
17023,2020-02-19,nao e so campanha de,
17024,2020-02-19,ceando empanada,
17025,2020-02-19,"experimentando uma nova perspectiva de vida com o instagram desativado. como a gente fica (fiquei) dependente desse aplicativo, putz     ",
17026,2020-02-19,"quero muito passar num concurso, mas nao anseio pelo ap nos menores bairros, nem high society e nem os  melhores carros. quero mesmo as melhores viagens e um casa cm quintal bem arborizado e  cm muita calmaria.  ",
17027,2020-02-19,"a depender da forma como voce vivencia e lida com a sua  durante o , assim como tambem voltando a realidade pos festa, podem trazer consequencias positivas ou negativas a sua . cuidado com os excessos! ",
17028,2020-02-19,*180- delegacia da mulher *181- disque denuncia *188- cvv (centro de valorizacao a vida) *190- policia militar *192- samu *193- corpo de bombeiros *194- policia federal,
17029,2020-02-19,"cvv - centro de valorizacao da vida  188 apoio emocional e prevencao do suicidio, atendendo voluntaria e gratuitamente todas as pessoas que querem e precisam conversar, sob total sigilo por telefone, email e chat 24 horas todos os dias.",
17030,2020-02-20,queria poder falar como me sinto para muitas pessoas.,
17031,2020-02-20,"em ontario nao somente psicologos aplicam psicoterapia.  as vezes, mesmo sem registro em um dos 6 colleges, e possivel fazer uma das atividades para ajudar outras pessoas.     ",
17032,2020-02-20," psicologa clinica *  pos graduanda em psicanalise clinica   psicanalise  atendimento particular  home care  alcantara, niteroi e icarai - rj  agendamentos e informacoes: (21 988041479)     ",
17033,2020-02-20,tudo comeca pelo,
17034,2020-02-20,tenho um instagram das minha meditacoes atraves da palavra de deus.                segue la,
17035,2020-02-20,para quem precisar de ajuda   disque denuncia: 181  policia militar: 190   cvv ( centro de valorizacao da vida): 188  central de atendimento a mulher: 180   lembrando que todas as denuncias podem ser anonimas!!,
17036,2020-02-20,"ou entao tentam cometer esse ato, e sim que isso acontece diariamente so que nao nos e dito, entao se souber de algo ajude, ou entao se estiver passando por algo e nao queira falar pra ngm... fale com alguem em anonimo, ligue 188 cvv(centro de valorizacao da vida +",
17037,2020-02-21,"aproveite. no mais, va fazendo a sua transicao interna e crie cumplicidade com o movimento natural que vai na direcao da lua nova de domingo. .        ",
17038,2020-02-21,"vendo as fotos que tiraram na peca. eu fico olhando as minhas expressoes, jeitos, posicionamento de corpo. e fico vendo que: mano, a anos atras eu nao teria forcas nem pra subir no palco porque minha depressao nao deixaria. cara, terapia me salvou real. ",
17039,2020-02-21,"dicas de sites, blogs, apps, perfis que ajudem com a depressao, gatilhos?       ",
17040,2020-02-21,quero deus ser menos emocao e mais razao amem,
17041,2020-02-21,"os rabinos antigos diziam que para se chegar aos 120 anos, as pessoas deveriam viver sorrindo. ja sorriu hoje?   ",
17042,2020-02-21," bom dia doutora. sou seguidora do seu canal do youtube. gosto muito do conteudo. tenho um pedido a fazer, poderia falar mais sobre compras compulsivas?????  ",
17043,2020-02-22,a  do funcionario deve fazer parte da estrategia de  de uma empresa.,
17044,2020-02-22,"quando e que minha mae vai entender que me expressar exageradamente, as vezes ate falando alto e sozinha, faz parte da personalidade que eu passei tantos anos reprimindo por medo de ser quem eu sou, talvez?     ",
17045,2020-02-22,"treinar acalma minha cabeca e deixa tudo leve. ajuda em tudo corpo, alma e mente. ",
17046,2020-02-23,"gente, nao deixa seus amigos desistir mais nao, prestem atencao qualquer mudanca deles, nao deixa ficar triste nem coisa desse tipo, chega de pessoas desistindo   188 e o numero do cvv(centro de valorizacao da vida)  vc consegue, nao desista",
17047,2020-02-23,e triste que nem as pessoas mais novas consigam compreender nada sobre a saude mental. forca raquel,
17048,2020-02-23,"a coisa mais impressionante que a serie  faz e mostrar a importancia da escuta, do comprometimento e do quanto exige da gente esse mergulho.",
17049,2020-02-24,"precisamos parar de acreditar na felicidade estampada nas redes sociais... ninguem esta tao feliz, quanto nas fotos!!!   existem pessoas pedindo socorro sorrindo!",
17050,2020-02-24,pega leve com voce mesmo!!! e possivel evoluirmos com muito bom humor e leveza viu?  eu mesma quase sempre incluo o  para eu tomar,
17051,2020-02-24,"alguns teriam utilizado o fluxo, para surfar na ""onda"" e aproveitar. zero sacrificio! porem, ir a favor da corrente, pode nao ser o seu caminho.   para quem curte esse perfil e minhas fotos terapeuticas!     ",
17052,2020-02-25,"""terapia e processo de coragem, dificil que exige comprometimento e tempo pois e lento"" (caio)  ",
17053,2020-02-26,lembrete  voce nao e uma maquina   voce nao precisa produzir 24 horas por dia.  ninguem e inspirado todos os dia.   nao se considere improdutivo por nao ter realizado as coisas que voce planejou.   pausas tambem sao necessarias!,
17054,2020-02-26,ame-se. perdoe-se. liberte-se.,
17055,2020-02-26,"o silencio nao e tranquilo, parece que esta ficando dificil de respirar. eu me sinto como se eu estivesse morrendo, a cada dia que passa um pedaco de mim morre. ",
17056,2020-02-26,"galera, existe um centro de valorizacao da vida que oferece atendimento gratuito 24h. se voces nao se sentem bem pra conversar com a familia ou amigos, procurem uma outra ajuda, mas nao pensem em tirar a vida. isso acaba com a tua vida e com as pessoas ao teu redor. ",
17057,2020-02-26,mesmo povo que depois postam  nojo,
17058,2020-02-26,"essa noite eu lembrei a primeira vez que eu tive uma dor fisica forte por conta da depressao, foi na hora de me arrumar pra sair com meus amigos, nao conseguia sair da cama. tudo doia... me assustei... depois ja era rotineiro, isso e os enjoos. ",
17059,2020-02-26,"parece que tenho bipolaridade tipo ii. alguem mais, pra me fazer companhia?    ",
17060,2020-02-27,"para de julgar mano, vai aproveitar mano, vai abracar um mano ... ",
17061,2020-02-27,o grupo de trabalho janeiro branco idealizado pelo vereador eliel jose se reunira hoje as 16h na biblioteca municipal. o grupo tracara metas e projetos de prevencao ao suicidio e transtornos mentais depressivos no municipio de senador canedo.,
17062,2020-02-27,aquela paz que so se tem depois de uma sessao de terapia...,
17063,2020-02-27,"cuidado! os pensamentos negativos e, complicados de entender, sao os piores....mata aos poucos. ",
17064,2020-02-27,"meu querido professor de anatomia ii aldrin acaba de ser encontrado morto, suicidou-se, foi escolhido p ser homenageado pela minha turma na colacao, pelo ser maravilhoso que era, mt triste, forcas pra esposa e filho adolescente que deixou, a depressao e uma desgraca  ",
17065,2020-02-28,"bem, mas pra que serve esse app? serve pra caso vc nao se sinta confortavel em conversar com alguem da familia ou amigos, vc pode ligar ou conversar com o cvv (centro de valorizacao a vida) alem de falar sobre mitos sobre o suicidio e tbm tem outras funcoes esse app e bom pq +",
17066,2020-02-28,"ouvindo o podcast do bom dia, obvious e fazendo uma lasanha so por mim.     ",
17067,2020-02-28,"estar bem, e muito diferente, quanto tempo nao me sentia assim.     ",
17068,2020-02-28,facam terapia...                      e libertador.  hoje completo um mes de consulta.,
17069,2020-02-29,"eu amo tomar cafe sozinha na padaria, as vezes, quando mateus nao dorme em casa eu me permito essa pequena alegria. ",
17070,2020-02-29,"se voce tem ansiedade, depressao, toc. procure uma terapia, procura um caps, nao deixa de procurar ajuda. eu sei que e dificil ir e ter acesso, mas quando tem vale a pena, cada momento!   ",
17071,2020-02-29,"""voce nao e obrigado a fingir que esta bem"".           ",
17072,2020-02-29,"oi pessoas, se vcs tem problemas que te atrapalham e destroem a sua vontade de viver, ligue: 188 - centro de valorizacao da vida.   *dicona: nao assista por lugares incriveis! ele n vai ajudar, acredite!",
17073,2020-02-29,"muitas vezes, aquele que fracassou tem mais a ensinar do que aquele que venceu.          ",
17074,2020-02-29,"liberte de suas magoas e rancores. a vida e aqui e agora. ela passa, e um sopro. mude a realidade hoje, pra amanha nao se arrepender do que poderia ter sido diferente!  ",
17075,2020-02-29," nao e depressao, nao e indecisao, menos ainda opressao. por favor.     ",
17076,2020-02-29,e o que ela nao sabia era que dentro dela existia uma grande mulher!,
17077,2020-03-01,"alias tomem muito cuidado c essa coisa de ajudar amigo suicida, ta? enquanto ele estiver so precisando de alguem pra conversar, esteja la por ele. fora isso, oriente ele a procurar ajuda psicologica. o centro de valorizacao da vida tem atendimento gratuito online.",
17078,2020-03-01,o olhar do guilherme falando com a gabi dessa forma me passa medo.,
17079,2020-03-01,disque 188 - centro de valorizacao da vida,
17080,2020-03-02,meu deus que tapao,
17081,2020-03-02,"vamos cuidar das nossas cabecinhas, fazer terapia, tomar remedinhos quando forem necessarios. ninguem vai fazer isso melhor do que nos mesmos. nos cuidando e nos amando, nos tornamos menos suscetiveis - inclusive - a relacionamentos abusivos.   ",
17082,2020-03-02,toda e qualquer alteracao mental deve ser obversada e cuidada do modo certo. mas com cautela...  e assunto serio e deve ser tratado como tal.,
17083,2020-03-02," agora ele pediu p ela chorar escondido p nao queimar ele e ela foi chorar no chuveiro  so observo o tanto de gente na net culpando ela por ter depressao. nao da p acreditar, sao os mesmos hipocritas q em setembro tao colocando no perfilzinho falso ",
17084,2020-03-02,bi nao ouve eles vc eh mais importante q isso,
17085,2020-03-02,"eu queria lembrar vcs de que a depressao e o suicidio nao existe so no  nao viu? todos os dias milhares de pessoas pensam em desistir, e muitas delas geralmente estao ao nosso lado e nao percebemos. atencao aos sinais",
17086,2020-03-02,"longe de mim querer romantizar o fundo do poco, mas e ali que ficam as raizes vivas da psique. no fundo esta o melhor solo para semear e ver crescer algo novo. procure ajuda.   ",
17087,2020-03-02,"o guilherme ta fazendo pressao psicologica na gabi gente, ela tem depressao! eu sei o q e isso... ela ainda esta sem os remedios...ela vai acabar ficando pior do que ja esta! por isso sou muito   ",
17088,2020-03-02,tava aqui lembrando   o  ontem disse a  que ia pedir pra sair kkk fez mo pressao psicologica arrumou as malas bem que voces podia atender o pedido dele.,
17089,2020-03-02," ja falei q eu to aqui pra tentar ajudar , infelizmente n sou um profissional , mas eu to tentando , se vc quiser uma ajuda profissional liga pro 188 , q e o centro de valorizacao da vida , la eles vao te ouvir e te ajudar",
17090,2020-03-02,terapia e uma coisa magica.depois de um ano eu conseguir falar sobre a (dificil) relacao que tenho com a minha mae.e foi algo libertador.,
17091,2020-03-02,"so um aviso, estao sendo criadas contas fakes ( robos ou sao so pessoas bobas msm) para passar pano para o guilherme!        ",
17092,2020-03-03,"  ela esta doente gente  se vcs soubessem como e desanimador pra quem e doente ver os outros achando que e frescura mais nao e e muito grave , e nao falo so pela gabi mais por todos e com isso os suicidios so aumentam ",
17093,2020-03-03,se teve alguem que se fudeu com a saida  do guilherme foi o boneco pitchulo.,
17094,2020-03-03,"so quem ja passou por um relacionamento abusivo, consegue ver o tamanho da dor e querer defender e tirar esse nojento da casa. vamos votar pelo bem da saude mental e pra que homens assim nao tenham mais poder sobre nos!      ",
